LONG	LAT	WATER_LEVE	WATER_REDU	QUANTITY	NO	DIFF	DEPTH	DEPTH4DEV	IDOBJECT	ID_WELL	EX	NY	ZONE	LINK	Z
99.470	18.550	13.000	20.000	2.270	12574	32	45.000	39.000	437	ME1162	550232	2052228	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=ME1162	-45.00000000000
99.550	18.140	16.000	7.000	7.000	14495	32	48.000	48.000	877	5501D051	558877	2005941	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501D051	-48.00000000000
99.510	19.000	18.000	20.000	3.000	13546	32	50.000	50.000	447	6001D014	554549	2101691	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6001D014	-50.00000000000
99.610	19.030	21.000	6.000	2.000	15897	32	53.000	51.620	1041	PW6817	564321	2105180	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW6817	-53.00000000000
99.470	18.730	2.490	17.570	5.410	12609	32	34.500	33.000	403	MM465	550460	2071371	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM465	-34.50000000000
99.150	17.920	10.670	24.390	2.270	8018	32	42.680	0.000	1192	AFD7315	515992	1982463	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=AFD7315	-42.68000000000
99.850	18.300	9.900	7.500	6.820	23207	32	42.000	42.000	1012	TF20	590861	2023651	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF20	-42.00000000000
99.500	18.300	9.900	8.100	6.820	13277	32	42.000	39.000	566	MM341	553567	2023492	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM341	-42.00000000000
99.340	18.230	11.400	18.000	1.820	10228	32	43.500	0.000	20	DCD18662	536130	2016612	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD18662	-43.50000000000
99.190	18.010	10.800	5.400	5.000	8636	32	43.000	39.050	1237	PW2277	520910	1991463	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW2277	-43.00000000000
99.330	17.910	36.630	3.060	1.800	10080	32	69.000	57.000	1183	W66	535874	1980581	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=W66	-69.00000000000
99.500	18.800	6.600	7.200	6.820	13284	32	39.000	27.000	448	MH420	553658	2079606	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH420	-39.00000000000
99.300	17.910	15.600	17.400	2.270	9745	32	48.000	48.000	1159	MH303	532241	1980911	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH303	-48.00000000000
99.490	18.680	66.000	8.400	5.000	13041	33	52.500	52.000	469	RTD166	551700	2066146	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD166	-52.50000000000
99.580	18.700	6.300	4.500	4.090	15173	33	39.000	33.000	204	MM378	562087	2068066	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM378	-39.00000000000
99.130	17.510	6.300	5.700	22.730	7722	33	39.000	30.000	971	MH253	514840	1936357	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH253	-39.00000000000
99.170	17.580	3.200	10.200	2.000	8345	33	36.000	30.300	309	PW24641	518526	1944142	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW24641	-36.00000000000
99.630	18.980	12.120	6.230	10.650	16365	33	45.000	45.000	1062	MM450	566419	2099589	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM450	-45.00000000000
99.080	17.570	3.000	4.200	4.550	6894	33	36.000	36.000	947	MH178	508950	1943050	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH178	-36.00000000000
99.110	17.440	3.000	9.000	6.800	7375	33	36.000	36.000	952	DCD18846	512285	1929251	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD18846	-36.00000000000
99.800	18.960	3.000	10.000	4.000	20987	33	36.000	32.000	157	5901J077	585022	2097374	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901J077	-36.00000000000
99.980	18.750	3.000	13.000	25.000	28491	33	36.000	33.000	135	ME1129	603385	2074319	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=ME1129	-36.00000000000
99.490	18.780	4.500	10.500	4.550	13048	33	37.500	33.000	405	MM438	552191	2077250	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM438	-37.50000000000
99.410	18.330	6.000	1.500	11.360	11338	33	39.000	33.000	1330	MH181	543877	2026994	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH181	-39.00000000000
99.490	18.290	6.000	1.800	11.360	13027	33	39.000	39.000	521	MM363	552442	2022848	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM363	-39.00000000000
99.320	18.220	8.000	20.000	5.500	9963	33	41.000	0.000	56	DCD18663	533977	2014789	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD18663	-41.00000000000
100.020	18.740	27.000	8.000	7.000	30052	33	60.000	56.000	129	5701D090	607581	2073056	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5701D090	-60.00000000000
99.400	18.260	2.880	8.090	10.180	11197	33	36.000	27.000	739	TF29	543083	2019499	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF29	-36.00000000000
99.350	17.500	10.200	7.400	3.000	10375	33	43.500	42.400	356	PW11996	537484	1935814	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW11996	-43.50000000000
99.580	18.410	7.500	2.000	60.000	15171	34	41.000	39.500	726	PW7467	561562	2035751	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW7467	-41.00000000000
99.610	18.430	12.400	2.400	12.000	15881	34	46.000	45.500	658	PW5371	564593	2038029	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW5371	-46.00000000000
99.170	18.150	6.790	25.680	1.580	8355	34	40.500	40.500	1245	MM485	518733	2007868	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM485	-40.50000000000
99.470	18.660	8.200	1.100	8.000	12602	34	42.000	39.700	489	PW25207	550224	2063550	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW25207	-42.00000000000
99.470	18.280	26.180	20.060	3.460	12555	34	60.000	57.000	563	MM482	549849	2021694	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM482	-60.00000000000
99.260	18.260	12.600	5.400	4.000	9404	34	46.500	45.000	1278	RTD83	528314	2019944	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD83	-46.50000000000
100.030	18.590	2.000	3.000	4.000	30425	34	36.000	28.000	119	TF300	608894	2056884	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF300	-36.00000000000
99.280	18.300	2.000	26.000	3.400	9593	34	36.000	0.000	1354	DCD19004	529665	2024209	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19004	-36.00000000000
99.550	18.640	4.000	12.000	12.000	14501	34	38.000	38.000	191	6001D003	558959	2061179	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6001D003	-38.00000000000
99.380	18.250	0.000	0.000	10.000	10851	34	34.100	18.330	2	PW2770	540374	2018729	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW2770	-34.10000000000
99.410	18.210	13.540	3.560	6.760	11325	34	48.000	42.000	85	TF31	543921	2013842	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF31	-48.00000000000
99.490	18.290	4.500	2.400	11.360	13028	35	39.000	39.000	520	MM362	552552	2022854	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM362	-39.00000000000
99.390	18.340	4.500	6.000	4.000	11039	35	39.000	39.000	1304	RTD20	541637	2028521	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD20	-39.00000000000
99.960	18.760	4.500	22.000	4.540	27684	35	39.000	39.000	105	ME1126	602194	2074728	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=ME1126	-39.00000000000
99.340	18.110	6.000	6.900	6.820	10220	35	40.500	36.000	49	MB757	535977	2003005	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MB757	-40.50000000000
99.460	18.300	10.370	0.870	8.200	12323	35	45.000	42.000	702	W243	548970	2024141	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=W243	-45.00000000000
99.350	17.870	2.850	10.750	2.670	10379	35	37.500	37.500	1177	W35	537647	1976450	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=W35	-37.50000000000
99.470	18.480	10.190	4.570	5.540	12557	35	45.000	45.000	579	MM366	549919	2044059	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM366	-45.00000000000
99.480	18.170	10.130	10.390	6.000	12796	35	45.000	45.000	852	W62	551568	2009279	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=W62	-45.00000000000
99.270	18.300	0.000	0.000	4.000	9518	35	35.000	33.690	1368	PW2197	528694	2024155	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW2197	-35.00000000000
99.560	18.780	1.000	9.000	10.000	14730	35	36.000	36.000	174	5901D010	559664	2077304	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901D010	-36.00000000000
99.610	19.090	7.000	20.000	5.680	15907	35	42.000	42.000	1039	ME1181	565073	2111182	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=ME1181	-42.00000000000
99.260	18.260	12.000	6.900	11.000	9405	35	47.000	45.000	1282	MM531	528380	2019920	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM531	-47.00000000000
99.400	18.270	15.000	4.200	1.500	11199	35	50.000	43.370	1312	PW16936	542961	2020812	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW16936	-50.00000000000
99.490	18.280	5.440	2.570	2.360	13025	35	40.500	27.000	564	MM483	552013	2021992	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM483	-40.50000000000
99.510	18.280	21.900	1.500	9.000	13524	35	57.000	57.000	585	MM521	554299	2021654	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM521	-57.00000000000
99.450	18.550	2.280	2.850	12.010	12095	35	37.500	33.000	463	MH349	548049	2052194	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH349	-37.50000000000
99.630	19.140	17.250	11.380	3.790	16372	35	52.500	36.000	1048	MB753	566348	2116756	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MB753	-52.50000000000
99.580	18.350	11.100	3.900	6.820	15165	35	46.500	33.000	836	MW588	562306	2029511	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW588	-46.50000000000
99.490	18.180	1.500	9.000	13.630	13005	36	37.500	0.000	575	DCD18553	551914	2010240	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD18553	-37.50000000000
99.620	18.140	4.500	16.500	1.360	16113	36	40.500	0.000	924	DCD18917	566312	2005864	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD18917	-40.50000000000
99.150	17.350	4.500	21.000	1.140	8007	36	40.500	40.500	1001	DCD18852	516062	1919258	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD18852	-40.50000000000
99.440	18.560	6.000	1.800	9.000	11887	36	42.000	32.000	481	RTD73	547422	2052629	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD73	-42.00000000000
99.340	17.510	6.000	7.000	10.000	10209	36	42.000	30.000	270	6001D019	537006	1936323	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6001D019	-42.00000000000
99.610	19.080	6.000	14.000	5.680	15906	36	42.000	42.000	1104	ME1180	565038	2110868	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=ME1180	-42.00000000000
99.610	18.970	6.000	19.000	6.800	15889	36	42.000	42.000	1124	ME1178	564290	2097809	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=ME1178	-42.00000000000
99.600	18.120	9.000	25.140	3.390	15627	36	45.000	42.000	928	W177	564169	2003614	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=W177	-45.00000000000
99.110	17.440	10.500	3.000	22.730	7376	36	46.500	45.000	951	MH255	512615	1929021	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH255	-46.50000000000
99.440	18.310	15.000	7.500	9.000	11872	36	51.000	48.000	664	RTD190	547204	2025225	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD190	-51.00000000000
99.610	18.980	18.000	12.000	9.090	15890	36	54.000	52.000	1121	ME1175	564582	2099702	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=ME1175	-54.00000000000
99.480	18.260	8.860	0.000	0.000	12810	36	45.000	45.000	756	W1264	551498	2020123	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=W1264	-45.00000000000
99.660	18.920	11.500	9.500	1.500	17069	37	48.000	42.280	178	PW17229	569523	2092998	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW17229	-48.00000000000
99.160	17.910	6.100	24.390	3.410	8176	37	42.680	0.000	1193	AFD7316	517004	1980518	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=AFD7316	-42.68000000000
99.490	18.310	5.400	7.200	9.000	13033	37	42.000	36.000	642	MM554	552315	2024600	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM554	-42.00000000000
99.570	18.420	11.400	2.400	6.000	14958	37	48.000	32.000	807	RTD25	560618	2037252	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD25	-48.00000000000
99.530	18.450	23.400	12.600	6.800	14067	37	60.000	60.000	823	MM588	556830	2040953	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM588	-60.00000000000
99.460	18.260	5.300	9.900	3.000	12318	37	42.000	33.400	701	PW24643	549580	2020040	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW24643	-42.00000000000
99.650	18.100	2.240	4.560	34.650	16830	37	39.000	24.000	887	W153	569824	2002117	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=W153	-39.00000000000
99.130	17.440	5.040	10.260	9.490	7721	37	42.000	42.000	983	TF15	514654	1928990	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF15	-42.00000000000
99.980	18.750	2.000	15.000	5.680	28492	37	39.000	39.000	125	ME1128	603552	2073607	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=ME1128	-39.00000000000
99.470	18.600	5.000	15.000	2.500	12589	37	42.000	0.000	510	DCD19033	549699	2057116	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19033	-42.00000000000
99.470	18.550	11.000	18.000	4.400	12575	37	48.000	0.000	442	DCD19036	550533	2051261	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19036	-48.00000000000
99.090	17.480	35.000	0.000	1.500	7067	37	72.000	72.000	1008	5601D063	510086	1933512	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5601D063	-72.00000000000
99.610	19.000	7.610	3.830	6.850	15895	37	45.000	39.000	1054	MM453	564397	2101072	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM453	-45.00000000000
99.680	18.130	7.570	1.550	5.540	17568	37	45.000	21.000	903	MH295	572412	2005103	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH295	-45.00000000000
99.340	18.390	0.000	0.000	1.000	10233	38	37.500	36.500	1299	PW3208	536550	2033419	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW3208	-37.50000000000
99.500	18.290	1.500	3.900	6.800	13270	38	39.000	24.000	523	MM536	553734	2023156	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM536	-39.00000000000
99.590	18.710	4.500	4.500	6.000	15418	38	42.000	35.000	232	TF226	562289	2069002	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF226	-42.00000000000
99.260	18.270	13.500	5.400	9.000	9408	38	51.000	51.000	1277	RTD82	528386	2020130	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD82	-51.00000000000
99.480	18.630	2.850	2.530	5.540	12825	38	40.500	30.000	472	MH417	551428	2060768	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH417	-40.50000000000
99.920	18.720	4.200	17.890	1.140	26119	38	42.000	36.000	121	W1282	597577	2071063	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=W1282	-42.00000000000
99.540	18.350	7.170	1.540	12.010	14295	38	45.000	39.000	772	MM307	558089	2029129	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM307	-45.00000000000
99.640	19.050	8.000	10.000	8.000	16593	38	46.000	46.000	1069	6001A037	567571	2107079	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6001A037	-46.00000000000
99.180	17.510	15.000	36.000	2.700	8503	38	53.000	30.000	334	DCD18782	519281	1936078	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD18782	-53.00000000000
99.480	18.700	34.000	30.000	2.000	12833	38	72.000	72.000	408	6001D012	551043	2068305	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6001D012	-72.00000000000
99.600	18.890	42.000	0.000	7.000	15634	38	80.000	78.460	242	PW19077	563884	2089403	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW19077	-80.00000000000
99.380	18.210	2.800	2.800	10.000	10847	38	41.000	39.200	4	PW7317	540965	2014227	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW7317	-41.00000000000
99.260	18.260	0.700	10.340	5.540	9406	38	39.000	33.000	1281	MM314	527872	2019488	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM314	-39.00000000000
99.540	18.680	3.600	0.000	4.540	14309	38	42.000	0.000	201	DCD18754	557816	2065834	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD18754	-42.00000000000
99.560	18.360	3.600	4.200	11.000	14720	38	42.000	42.000	603	RTD119	560092	2030655	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD119	-42.00000000000
99.470	18.600	6.600	3.900	4.000	12590	38	45.000	39.000	396	RTD127	550417	2056749	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD127	-45.00000000000
99.570	18.750	12.600	20.400	3.410	14970	38	51.000	48.000	165	MM410	560500	2073300	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM410	-51.00000000000
99.490	18.210	7.800	11.400	4.500	13018	39	46.500	44.000	571	MM552	551993	2014050	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM552	-46.50000000000
99.350	17.460	10.800	11.100	4.090	10366	39	49.500	49.500	298	TF3	537429	1931254	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF3	-49.50000000000
99.550	18.640	3.250	0.060	9.100	14502	39	42.000	30.000	192	W1255	558968	2061164	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=W1255	-42.00000000000
99.080	17.470	1.500	3.300	3.410	6889	39	40.500	33.000	981	MH321	509321	1931843	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH321	-40.50000000000
99.110	17.450	3.000	8.000	10.000	7378	39	42.000	32.000	950	5807G021	512100	1929506	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5807G021	-42.00000000000
99.610	19.090	3.000	18.000	6.810	15908	39	42.000	42.000	1038	ME1179	564993	2111608	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=ME1179	-42.00000000000
99.790	18.990	5.000	25.000	4.000	20672	39	44.000	44.000	147	5901J076	583780	2099979	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901J076	-44.00000000000
99.480	18.600	8.000	25.000	5.500	12822	39	47.000	0.000	399	DCD19030	550848	2057394	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19030	-47.00000000000
99.220	17.640	9.000	4.500	6.000	8988	39	48.000	48.000	386	RTD59	524100	1951208	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD59	-48.00000000000
99.470	18.520	5.940	8.200	14.200	12562	39	45.000	33.000	554	W241	550100	2047900	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=W241	-45.00000000000
99.320	17.900	5.400	5.100	5.680	9954	40	45.000	21.000	1155	MH307	534856	1979325	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH307	-45.00000000000
99.390	18.170	5.400	7.200	6.000	11026	40	45.000	40.000	52	RTD148	542226	2009423	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD148	-45.00000000000
99.240	17.630	18.290	34.750	2.920	9177	40	57.920	57.920	341	TF1	525628	1949618	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF1	-57.92000000000
99.430	18.150	5.100	9.900	4.500	11687	40	45.000	45.000	857	MM528	546148	2007906	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM528	-45.00000000000
99.490	18.780	6.600	18.300	4.550	13049	40	46.500	45.000	406	MM439	552242	2077423	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM439	-46.50000000000
99.610	18.990	12.600	9.900	11.360	15893	40	52.500	45.000	1119	MH337	564709	2100046	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH337	-52.50000000000
99.070	17.570	4.000	11.000	15.000	6723	40	44.000	42.320	958	PW15688	508476	1943114	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW15688	-44.00000000000
99.190	18.130	5.000	10.000	5.000	8640	40	45.000	44.000	1226	TF215	520830	2004700	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF215	-45.00000000000
99.540	18.660	5.000	15.000	6.000	14304	40	45.000	45.000	228	5901D034	557964	2063989	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901D034	-45.00000000000
99.620	18.750	20.000	40.000	2.200	16118	40	60.000	0.000	224	DCD18762	565525	2073321	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD18762	-60.00000000000
99.510	18.280	21.000	4.000	6.000	13525	40	61.000	61.000	586	TF210	554244	2021654	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF210	-61.00000000000
99.490	18.290	4.800	4.800	11.000	13029	40	45.000	45.000	524	RTD87	552450	2023441	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD87	-45.00000000000
99.430	18.240	6.190	2.370	10.190	11694	40	46.500	33.000	775	MH402	545695	2017621	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH402	-46.50000000000
99.620	19.150	1.630	13.580	3.380	16132	40	42.000	42.000	1127	TF49	565784	2117748	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF49	-42.00000000000
99.110	17.360	7.930	14.510	2.300	7372	40	48.400	48.400	576	PW12429	512415	1919854	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW12429	-48.40000000000
99.470	18.740	1.500	14.500	4.000	12611	41	42.000	36.650	505	PW25209	550311	2072261	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW25209	-42.00000000000
99.250	18.250	4.500	5.100	18.000	9298	41	45.000	33.000	1358	RTD89	526510	2018037	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD89	-45.00000000000
99.520	18.120	6.000	30.000	1.140	13779	41	46.500	0.000	934	DCD18883	555230	2003648	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD18883	-46.50000000000
99.350	17.510	9.000	3.600	9.000	10378	41	49.500	49.500	358	RTD98	537434	1936807	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD98	-49.50000000000
99.190	17.570	10.500	18.000	2.270	8629	41	51.000	36.000	329	W232	520298	1943007	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=W232	-51.00000000000
99.610	19.090	12.000	6.000	5.000	15909	41	52.500	42.000	1036	RTD137	565060	2111685	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD137	-52.50000000000
99.160	18.050	49.500	15.000	4.000	8180	41	90.000	90.000	1230	RTD162	517005	1996509	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD162	-90.00000000000
99.450	17.330	8.720	3.570	10.390	12083	41	49.500	49.500	366	TF5	548627	1916540	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF5	-49.50000000000
99.160	17.910	7.200	34.800	1.590	8177	41	48.000	48.000	1189	MH232	517154	1980500	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH232	-48.00000000000
99.650	18.270	1.000	21.000	7.000	16837	41	42.000	40.000	1022	5801J017	569563	2020336	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5801J017	-42.00000000000
99.500	18.760	3.000	36.000	5.000	13282	41	44.000	44.000	426	5501B052	552766	2075297	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501B052	-44.00000000000
99.260	18.280	4.000	23.000	5.000	9410	41	45.000	42.880	1311	PW16791	528517	2021922	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW16791	-45.00000000000
99.140	17.410	6.000	36.000	2.700	7875	41	47.000	47.000	998	DCD18877	515803	1925790	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD18877	-47.00000000000
99.480	18.640	12.000	40.000	3.300	12828	41	53.000	0.000	495	DCD19025	551431	2061984	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19025	-53.00000000000
99.170	17.600	30.000	7.000	8.000	8349	41	71.000	71.000	353	5701D106	518399	1946135	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5701D106	-71.00000000000
99.550	18.310	5.400	3.600	6.820	14496	41	46.500	33.000	794	MW587	558307	2025097	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW587	-46.50000000000
99.230	17.620	3.720	13.610	1.600	9084	41	45.000	27.000	384	W165	525154	1948672	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=W165	-45.00000000000
99.590	18.380	3.600	3.600	4.000	15415	41	45.000	21.000	697	MM546	562922	2033215	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM546	-45.00000000000
99.330	17.590	6.600	3.900	11.000	10079	41	48.000	48.000	288	RTD55	535658	1945877	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD55	-48.00000000000
99.460	18.310	27.600	5.400	11.000	12325	41	69.000	69.000	811	MM533	549442	2025507	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM533	-69.00000000000
99.550	18.700	12.330	5.640	5.150	14504	42	54.000	54.000	196	MB756	558491	2068308	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MB756	-54.00000000000
99.500	18.080	4.300	5.000	30.000	13246	42	46.000	30.220	926	PW15823	553305	2000062	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW15823	-46.00000000000
99.410	18.290	0.000	0.000	2.000	11330	42	42.000	40.180	716	PW2857	544080	2023343	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW2857	-42.00000000000
99.490	18.240	0.000	0.000	2.000	13021	42	42.000	36.900	741	PW3406	552832	2017515	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW3406	-42.00000000000
99.950	18.710	3.000	1.000	12.000	27293	42	45.000	36.000	137	TF294	601043	2069273	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF294	-45.00000000000
99.570	18.350	3.000	2.100	6.800	14953	42	45.000	39.000	817	MM545	560393	2029047	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM545	-45.00000000000
99.440	18.280	3.000	6.000	6.000	11870	42	45.000	40.500	798	TF290	546783	2021849	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF290	-45.00000000000
