LONG	LAT	WATER_LEVE	WATER_REDU	QUANTITY	NO	DIFF	DEPTH	DEPTH4DEV	IDOBJECT	ID_WELL	EX	NY	ZONE	LINK	Z
98.060	19.020	67.000	18.000	5.000	239	37	104.000	102.000	141	MHS24	401629	2103555	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS24	-104.00000000000
98.200	19.580	22.000	0.000	3.000	265	38	60.000	60.000	46	5901A036	416704	2165372	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901A036	-60.00000000000
97.950	19.380	9.000	3.000	6.000	200	39	48.000	44.000	126	MHS1	389764	2144281	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS1	-48.00000000000
98.440	19.310	5.800	0.000	1.500	988	39	45.000	39.840	85	PW17620	442066	2136168	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW17620	-45.00000000000
97.860	18.930	2.000	14.000	7.000	9	40	42.000	42.000	28	5901F170	380848	2093679	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901F170	-42.00000000000
98.440	19.370	2.000	35.000	2.300	998	40	42.000	0.000	94	DCD18375	441406	2142654	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD18375	-42.00000000000
97.950	19.420	10.000	20.000	5.000	204	40	50.000	50.000	119	5401J033	390464	2148374	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5401J033	-50.00000000000
97.910	17.990	20.000	5.000	10.000	33	40	60.000	60.000	339	TF388	385151	1990531	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF388	-60.00000000000
98.230	19.600	36.000	0.000	6.000	285	40	76.000	76.000	49	5901A034	420028	2167502	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901A034	-76.00000000000
98.060	18.160	1.000	8.000	15.000	237	41	42.000	42.000	249	MHS19	401317	2008876	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS19	-42.00000000000
97.920	18.200	4.000	6.000	5.000	114	41	45.000	36.000	226	TF283	386797	2012969	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF283	-45.00000000000
97.960	19.360	5.000	15.000	10.000	213	41	46.000	45.000	121	5401J004	391741	2141705	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5401J004	-46.00000000000
97.930	18.170	8.000	2.000	6.000	150	41	49.000	36.000	311	MHS6	387188	2010428	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS6	-49.00000000000
97.920	18.130	7.620	18.290	4.550	95	41	48.780	0.000	223	AFD7919	386253	2005504	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=AFD7919	-48.78000000000
98.450	19.310	8.500	15.500	2.000	1025	42	50.000	42.460	104	PW9801	442731	2135287	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW9801	-50.00000000000
97.970	19.330	10.000	10.000	10.000	217	42	52.000	52.000	133	5901A040	391887	2138233	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901A040	-52.00000000000
97.910	18.210	12.000	1.000	8.000	63	42	54.000	47.000	231	TF394	384908	2013800	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF394	-54.00000000000
98.440	19.370	12.000	27.000	1.140	999	42	54.000	0.000	78	DCD18380	441487	2142450	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD18380	-54.00000000000
97.940	18.380	18.000	45.000	2.000	184	42	60.000	60.000	180	5501J044	388151	2032864	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501J044	-60.00000000000
98.440	19.310	2.800	0.000	1.500	989	42	45.000	39.560	86	PW17621	442120	2135973	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW17621	-45.00000000000
97.930	18.180	2.000	6.000	8.000	151	43	45.000	40.000	310	TF284	386956	2011404	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF284	-45.00000000000
98.210	19.550	17.000	0.000	2.000	269	43	60.000	56.000	56	5901A039	417221	2162243	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901A039	-60.00000000000
97.910	18.100	1.000	2.000	15.000	52	44	45.000	39.000	233	TF391	385533	2002218	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF391	-45.00000000000
97.910	18.060	4.000	2.000	10.000	48	44	48.000	44.000	240	TF334	385322	1997275	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF334	-48.00000000000
97.920	17.950	3.000	2.000	6.000	78	45	48.000	44.000	337	TF330	386466	1985853	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF330	-48.00000000000
97.930	18.110	3.000	2.000	8.000	136	45	48.000	33.000	282	TF385	387761	2002893	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF385	-48.00000000000
97.930	18.030	3.000	6.000	5.000	126	45	48.000	44.000	331	TF281	386780	1994307	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF281	-48.00000000000
97.980	19.030	15.000	12.000	4.000	218	45	60.000	43.000	124	MHS41	393400	2104930	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS41	-60.00000000000
98.070	18.340	2.760	27.680	4.500	242	45	48.000	48.000	165	6001F174	402613	2028118	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6001F174	-48.00000000000
97.920	18.220	3.050	30.490	9.090	115	46	48.780	0.000	277	AFD7888	386119	2015845	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=AFD7888	-48.78000000000
98.210	19.540	4.000	0.000	10.000	268	46	50.000	50.000	43	6101G017	417299	2160912	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6101G017	-50.00000000000
98.170	18.290	8.000	10.000	20.000	255	46	54.000	48.000	306	5701J031	412478	2023042	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5701J031	-54.00000000000
97.930	18.120	11.000	2.000	8.000	138	46	57.000	57.000	264	TF335	387815	2004340	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF335	-57.00000000000
97.920	18.110	1.900	12.000	20.000	86	46	48.000	40.000	236	5701J029	386606	2002779	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5701J029	-48.00000000000
97.930	18.750	12.000	31.500	1.140	166	47	58.500	0.000	27	DCD18363	388246	2074172	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD18363	-58.50000000000
97.920	17.980	7.000	2.000	8.000	79	47	54.000	44.000	338	TF332	386431	1988436	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF332	-54.00000000000
98.070	18.150	37.000	10.000	10.000	241	47	84.000	84.000	251	MHS37	401914	2007249	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS37	-84.00000000000
97.740	18.120	12.000	0.000	6.000	2	48	60.000	60.000	267	6001F175	367677	2004407	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6001F175	-60.00000000000
98.140	17.780	48.000	67.000	4.000	250	48	96.000	92.000	2221	CM438	409725	1967158	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=CM438	-96.00000000000
97.910	18.120	30.000	48.000	3.000	54	50	80.000	80.000	314	5807G003	385276	2004870	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5807G003	-80.00000000000
97.910	18.030	2.000	18.000	5.000	40	52	54.000	54.000	300	5401J005	385236	1994938	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5401J005	-54.00000000000
97.910	18.210	2.000	18.000	4.000	64	52	54.000	44.000	229	MHS45	384785	2014039	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS45	-54.00000000000
97.920	18.190	8.000	9.000	8.000	111	52	60.000	51.000	296	TF327	386154	2012057	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF327	-60.00000000000
97.920	18.140	8.000	24.000	10.000	102	52	60.000	60.000	215	5901F163	386221	2006292	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901F163	-60.00000000000
97.940	18.130	8.000	30.000	3.000	179	52	60.000	58.000	275	5401J019	387912	2005640	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5401J019	-60.00000000000
98.200	19.620	20.000	5.000	4.000	266	52	72.000	72.000	44	5401F035	417021	2169767	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5401F035	-72.00000000000
98.450	19.310	6.000	33.000	1.590	1026	53	58.500	0.000	103	DCD18418	442691	2135472	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD18418	-58.50000000000
97.910	18.060	7.000	1.000	10.000	49	53	60.000	52.000	241	TF273	385019	1997672	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF273	-60.00000000000
97.910	18.210	6.000	10.000	10.000	65	54	60.000	60.000	228	MHS39	385130	2014083	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS39	-60.00000000000
97.910	18.330	6.000	28.000	5.000	69	54	60.000	60.000	182	MHS49	385588	2027504	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS49	-60.00000000000
97.940	18.830	5.000	0.000	3.000	187	55	60.000	60.000	13	5901F167	389023	2083237	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901F167	-60.00000000000
98.000	19.420	4.600	47.800	2.000	224	55	60.000	60.000	117	5501G195	395200	2147700	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501G195	-60.00000000000
98.390	19.370	4.000	0.000	2.000	798	56	60.000	60.000	90	5901A029	436576	2142963	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901A029	-60.00000000000
98.400	19.390	4.000	0.000	2.000	838	56	60.000	60.000	83	5901A028	437108	2144991	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901A028	-60.00000000000
97.930	18.370	4.000	39.000	2.000	156	56	60.000	51.000	150	TF400	387831	2031967	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF400	-60.00000000000
97.940	18.830	28.000	34.000	3.000	188	56	84.000	60.000	1	5807G004	388322	2083087	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5807G004	-84.00000000000
97.930	19.330	3.100	27.000	5.000	172	57	60.000	32.000	139	5701J021	388644	2137869	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5701J021	-60.00000000000
97.940	17.940	3.000	3.000	5.000	175	57	60.000	52.000	326	TF331	387888	1984683	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF331	-60.00000000000
97.930	18.120	6.000	5.000	12.000	139	57	63.000	63.000	261	TF395	387662	2004287	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF395	-63.00000000000
97.920	18.070	2.100	21.000	10.000	81	58	60.000	42.000	270	5701J025	386186	1999292	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5701J025	-60.00000000000
97.920	18.130	2.100	21.500	8.000	97	58	60.000	48.000	289	5701J028	386393	2005183	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5701J028	-60.00000000000
97.920	18.130	2.100	24.000	8.000	96	58	60.000	54.000	288	5701J024	386491	2005187	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5701J024	-60.00000000000
97.910	17.990	3.050	30.490	2.270	34	58	60.980	0.000	335	AFD7931	385333	1990240	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=AFD7931	-60.98000000000
97.920	18.080	2.000	14.500	12.000	83	58	60.000	44.000	269	5701J033	386078	2000330	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5701J033	-60.00000000000
97.910	18.030	2.000	18.000	5.000	41	58	60.000	54.000	190	MHS47	385236	1994938	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS47	-60.00000000000
97.930	18.120	2.000	18.000	15.000	140	58	60.000	60.000	290	5401J024	386907	2004694	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5401J024	-60.00000000000
97.900	18.340	2.000	22.000	5.000	28	58	60.000	54.000	177	TF401	384662	2028249	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF401	-60.00000000000
97.940	18.120	2.000	28.000	3.000	177	58	60.000	42.000	260	MHS46	388053	2004354	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS46	-60.00000000000
97.920	18.740	1.980	56.020	2.000	122	58	60.000	60.000	2	5501G182	387058	2073009	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501G182	-60.00000000000
97.920	18.070	1.500	12.000	20.000	82	59	60.000	56.000	268	MHS13	386160	1999277	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS13	-60.00000000000
98.440	19.060	3.000	0.000	3.000	984	59	62.000	62.000	71	6101G018	441595	2107955	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6101G018	-62.00000000000
97.940	19.070	3.000	11.000	5.000	191	59	62.000	48.000	281	5401J025	388784	2109584	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5401J025	-62.00000000000
97.920	18.140	15.000	23.000	7.000	104	59	74.000	74.000	319	MHS14	385997	2006665	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS14	-74.00000000000
97.920	18.140	25.000	7.000	8.000	103	59	84.000	80.000	213	TF336	386025	2006942	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF336	-84.00000000000
97.900	18.030	7.620	39.630	2.270	20	59	67.070	0.000	301	AFD7915	384293	1994466	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=AFD7915	-67.07000000000
97.920	18.180	0.000	1.000	10.000	108	60	60.000	52.000	297	TF338	385876	2011178	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF338	-60.00000000000
97.930	18.820	5.000	26.000	8.000	169	61	66.000	64.000	4	5401J001	387601	2081456	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5401J001	-66.00000000000
98.550	19.170	10.000	30.000	2.000	1169	62	72.000	72.000	88	6001A038	453609	2119834	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6001A038	-72.00000000000
98.570	19.090	2.000	0.000	3.000	1220	64	66.000	66.000	70	5901A035	454805	2111153	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901A035	-66.00000000000
98.170	18.290	20.000	36.000	3.000	256	64	84.000	84.000	242	6001F178	412360	2023166	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6001F178	-84.00000000000
97.920	18.180	1.000	4.000	8.000	109	65	66.000	64.000	312	TF328	386736	2011057	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF328	-66.00000000000
97.950	18.160	6.200	53.800	5.000	196	66	72.000	72.000	283	5501G172	389552	2008671	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501G172	-72.00000000000
97.940	18.140	0.000	0.000	4.000	180	66	66.000	66.000	318	6101G013	388831	2006814	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6101G013	-66.00000000000
98.110	19.550	6.000	10.000	4.000	247	66	72.000	72.000	54	5401F037	407342	2162934	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5401F037	-72.00000000000
97.930	18.120	6.000	17.000	5.000	141	66	72.000	60.000	262	MHS11	387809	2004505	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS11	-72.00000000000
97.920	18.330	6.000	21.000	8.000	117	66	72.000	72.000	186	TF404	385994	2027837	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF404	-72.00000000000
98.440	19.350	3.100	7.100	7.000	995	67	70.000	48.000	93	5701J016	441552	2140364	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5701J016	-70.00000000000
97.920	18.190	5.000	15.000	6.000	112	67	72.000	64.000	295	TF323	386719	2012013	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF323	-72.00000000000
97.920	18.130	4.000	3.000	10.000	98	68	72.000	69.000	210	TF274	386153	2005998	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF274	-72.00000000000
98.200	18.080	4.000	28.000	3.000	263	68	72.000	62.000	325	5401J026	415402	2000300	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5401J026	-72.00000000000
98.060	18.110	3.100	27.000	10.000	234	69	72.000	60.000	23	5501J043	401376	2003519	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501J043	-72.00000000000
98.230	19.500	15.000	20.000	3.000	284	69	84.000	84.000	48	6001A030	419695	2156505	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6001A030	-84.00000000000
97.930	18.200	0.000	0.000	3.000	152	70	70.000	70.000	201	6101G014	387516	2012791	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6101G014	-70.00000000000
98.020	18.720	3.100	72.000	2.000	225	71	74.000	74.000	250	5701J030	397061	2070246	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5701J030	-74.00000000000
97.940	18.160	7.100	46.900	5.000	182	71	78.000	78.000	284	5501G173	388936	2008241	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501G173	-78.00000000000
97.930	18.510	0.000	0.000	6.000	159	72	72.000	72.000	170	6101G016	387137	2047703	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6101G016	-72.00000000000
97.960	19.310	18.000	15.000	8.000	211	72	90.000	90.000	111	MHS42	391512	2135605	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS42	-90.00000000000
97.930	18.220	11.000	2.000	10.000	153	73	84.000	71.000	276	TF396	386981	2015471	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF396	-84.00000000000
97.840	18.800	18.100	24.500	7.000	6	74	92.000	92.000	24	5701J022	378624	2080078	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5701J022	-92.00000000000
97.920	18.330	18.000	38.000	6.000	118	74	92.000	88.000	188	MHS36	386191	2027905	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS36	-92.00000000000
98.200	18.080	30.000	20.000	4.000	264	74	104.000	104.000	324	6001F177	415772	1999489	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6001F177	-104.00000000000
97.930	18.830	3.000	40.000	3.000	171	75	78.000	72.000	5	MHS50	387922	2082583	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS50	-78.00000000000
97.970	19.000	4.000	38.000	3.000	215	76	80.000	78.000	147	5401J030	392426	2101776	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5401J030	-80.00000000000
97.930	18.060	8.000	17.000	6.000	134	76	84.000	84.000	354	TF278	387040	1997809	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF278	-84.00000000000
98.350	19.430	13.000	0.000	2.000	631	77	90.000	90.000	100	5901A033	431827	2149583	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901A033	-90.00000000000
98.060	19.010	2.000	18.000	5.000	238	78	80.000	80.000	143	MHS26	402013	2102975	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS26	-80.00000000000
97.820	17.830	62.000	0.000	0.500	4	78	140.000	140.000	355	MHS29	375881	1972110	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS29	-140.00000000000
97.930	18.740	0.000	0.000	3.000	165	80	80.000	80.000	3	5801A021	387254	2073008	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5801A021	-80.00000000000
97.920	18.340	3.500	42.000	7.000	119	81	84.000	84.000	173	5601J051	386089	2029086	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5601J051	-84.00000000000
97.930	18.820	3.000	0.000	10.000	170	81	84.000	84.000	14	5901F169	388070	2081271	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901F169	-84.00000000000
97.900	18.240	3.000	28.000	5.000	24	81	84.000	84.000	257	5401J023	384166	2018096	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5401J023	-84.00000000000
98.150	18.300	8.100	42.000	4.000	252	82	90.000	90.000	244	5701J032	410372	2024319	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5701J032	-90.00000000000
97.950	19.380	12.000	20.000	4.000	201	82	94.000	94.000	127	6001A010	390436	2144296	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6001A010	-94.00000000000
97.930	18.120	1.000	17.000	15.000	142	83	84.000	84.000	263	MHS12	387840	2004563	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS12	-84.00000000000
98.230	19.480	6.500	54.000	2.000	283	84	90.000	72.000	47	5701J019	419659	2155044	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5701J019	-90.00000000000
97.940	18.370	6.300	42.000	5.000	183	84	90.000	72.000	181	5601J054	388385	2032533	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5601J054	-90.00000000000
98.250	19.510	0.000	0.000	3.000	308	84	84.000	84.000	39	5801A022	422247	2158246	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5801A022	-84.00000000000
97.920	18.160	0.000	4.200	5.000	106	84	84.000	84.000	209	5601J052	386183	2008617	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5601J052	-84.00000000000
97.920	18.120	5.000	7.000	10.000	87	85	90.000	69.000	291	TF271	386602	2004440	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF271	-90.00000000000
98.440	19.320	4.200	48.000	4.000	991	86	90.000	76.000	75	5701J015	441855	2136858	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5701J015	-90.00000000000
98.250	19.510	4.000	10.000	4.000	309	86	90.000	17.000	38	5401J003	422341	2158369	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5401J003	-90.00000000000
97.930	18.090	4.000	18.000	8.000	135	86	90.000	84.000	279	MHS15	387602	2001592	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS15	-90.00000000000
98.260	18.080	10.000	45.000	2.000	327	86	96.000	96.000	2243	TF383	421906	2000190	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF383	-96.00000000000
98.060	19.020	54.000	0.000	0.500	240	86	140.000	140.000	142	MHS25	401627	2103412	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS25	-140.00000000000
98.420	19.390	3.000	0.000	2.000	908	87	90.000	90.000	66	5901A030	439942	2144436	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901A030	-90.00000000000
97.930	18.360	8.500	32.500	7.000	154	88	96.000	92.000	153	5701J023	387791	2031038	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5701J023	-96.00000000000
97.960	19.210	2.100	12.100	5.000	207	88	90.000	90.000	116	5501G194	391600	2125200	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501G194	-90.00000000000
97.900	18.030	0.000	0.000	2.000	21	90	90.000	88.000	271	5807G006	383890	1993949	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5807G006	-90.00000000000
98.070	18.340	18.000	0.000	4.000	243	92	110.000	110.000	164	6101G026	402722	2028187	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6101G026	-110.00000000000
97.910	18.330	9.000	45.000	4.000	70	93	102.000	102.000	185	TF277	385882	2028013	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF277	-102.00000000000
98.330	19.220	8.100	0.000	15.200	556	94	102.000	102.000	61	5701J017	429652	2126033	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5701J017	-102.00000000000
97.960	19.310	7.100	42.000	5.000	212	95	102.000	74.000	134	5601J055	391597	2136364	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5601J055	-102.00000000000
97.910	18.310	6.700	72.000	3.000	67	95	102.000	100.000	172	5601J053	385603	2024874	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5601J053	-102.00000000000
97.910	18.340	5.000	46.000	3.000	73	97	102.000	102.000	178	TF276	385512	2029063	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF276	-102.00000000000
98.110	19.530	17.000	40.000	5.000	246	99	116.000	116.000	45	MHS38	406754	2160491	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS38	-116.00000000000
98.230	19.600	0.000	0.000	4.000	286	102	102.000	90.000	50	5701J018	420091	2167633	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5701J018	-102.00000000000
97.970	19.300	0.000	72.000	3.000	216	102	102.000	100.000	113	5701J020	392755	2135157	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5701J020	-102.00000000000
98.050	18.290	8.000	12.000	5.000	232	102	110.000	108.000	147	5501F054	400267	2022810	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501F054	-110.00000000000
97.910	18.340	17.400	22.600	5.000	74	103	120.000	120.000	175	5501G176	385574	2029110	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501G176	-120.00000000000
97.930	18.380	15.100	20.900	5.000	158	105	120.000	120.000	166	5501G177	387526	2033423	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501G177	-120.00000000000
97.930	18.160	2.000	28.000	15.000	147	106	108.000	108.000	205	MHS16	387397	2008274	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS16	-108.00000000000
97.910	18.000	14.000	37.000	5.000	35	106	120.000	120.000	340	TF389	385238	1991120	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF389	-120.00000000000
97.670	18.510	12.000	0.000	3.000	1	108	120.000	120.000	243	6101G009	360165	2048176	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6101G009	-120.00000000000
98.280	19.310	11.500	54.000	3.000	384	109	120.000	120.000	219	5601J048	424908	2135406	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5601J048	-120.00000000000
98.330	19.220	6.000	0.000	3.000	557	114	120.000	120.000	84	6101G020	429719	2125771	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6101G020	-120.00000000000
97.990	19.420	4.100	54.900	2.000	222	116	120.000	120.000	120	5501G187	394537	2147781	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501G187	-120.00000000000
97.930	18.050	19.000	34.000	5.000	133	116	135.000	117.000	351	TF280	387078	1996262	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF280	-135.00000000000
97.900	18.250	2.700	45.300	4.000	25	117	120.000	120.000	256	5501G175	384224	2018299	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501G175	-120.00000000000
97.920	18.080	2.800	36.200	6.000	84	129	132.000	132.000	235	5501G179	386329	1999891	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501G179	-132.00000000000
97.910	18.000	20.150	11.800	10.000	36	130	150.000	150.000	336	5501G180	385061	1990555	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501G180	-150.00000000000
97.910	18.290	20.000	81.000	2.500	66	132	152.000	152.000	161	MHS40	384964	2023153	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS40	-152.00000000000
97.890	18.160	1.000	52.000	3.000	13	133	134.000	132.000	286	MHS17	383357	2008632	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MHS17	-134.00000000000
97.890	18.260	14.000	42.000	3.000	18	136	150.000	150.000	278	TF393	383435	2019803	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF393	-150.00000000000
97.900	18.300	12.000	43.000	3.000	26	138	150.000	150.000	159	TF325	384621	2024159	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF325	-150.00000000000
97.910	18.330	9.000	6.000	8.000	71	141	150.000	150.000	187	TF324	385599	2027423	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF324	-150.00000000000
