Longitude	Latitude	Distance
98.373729	18.706933	32.387992
98.373741	18.637736	29.01604
98.373743	18.773607	21.670806
98.373781	18.644462	43.995839
98.373799	18.461761	19.871897
98.373808	18.437437	26.453513
98.37381	18.456493	24.008418
98.373832	18.279852	25.532715
98.373851	18.640808	42.134324
98.373883	18.793755	18.668895
98.373919	17.786646	25.516929
98.373919	18.461898	18.502299
98.373921	17.786325	25.526047
98.373936	18.465334	41.410623
98.373956	18.773753	27.697816
98.373983	17.810871	22.995857
98.373994	18.43726	25.466988
98.374	18.637825	29.01604
98.374003	18.456287	30.635507
98.374033	18.793844	11.449375
98.374033	17.77858	10.199166
98.374034	17.778488	10.199166
98.374037	17.777915	24.162524
98.374054	17.811101	26.591086
98.374066	18.640489	42.134324
98.374067	18.706751	33.027212
98.374073	18.27983	10.474642
98.37408	17.778809	25.982774
98.374088	18.461945	18.502299
98.374107	18.79392	11.449375
98.37411	17.777709	10.199177
98.37411	17.777617	10.199177
98.374159	17.786625	15.452869
98.374161	17.786304	18.489569
98.374163	18.644623	32.214079
98.374169	18.279807	10.474642
98.374181	18.437114	22.287091
98.374199	17.810895	22.995857
98.374228	18.638015	32.02407
98.374244	18.456035	11.37866
98.374251	18.640053	49.508332
98.374272	18.63851	55.239462
98.374274	18.464968	17.984361
98.374293	18.455944	11.37866
98.374303	17.786602	10.467113
98.374304	18.461922	23.000844
98.374307	18.773957	30.360057
98.374312	18.794075	27.625411
98.374329	17.786259	18.489569
98.374345	18.639616	49.508332
98.374346	18.639078	59.891182
98.374348	17.777962	16.106021
98.374366	17.779108	7.203057
98.37437	17.778398	10.189892
98.37437	17.778306	10.189892
98.374378	18.437042	22.287091
98.374381	18.706753	16.077973
98.374395	18.464854	17.984361
98.374397	17.777825	16.106021
98.374399	17.78658	10.467113
98.374401	17.777	28.470485
98.374413	17.811148	10.163225
98.374414	17.779155	5.082523
98.374441	17.778582	16.300627
98.374462	17.779155	5.082523
98.374468	18.64461	32.214079
98.374486	18.455784	27.036202
98.374509	17.811149	10.163225
98.37451	17.779201	7.190259
98.374521	18.461877	20.480233
98.374522	17.776772	28.470485
98.374525	18.706799	11.365626
98.374536	17.778697	8.052784
98.37455	18.774103	25.457517
98.37456	17.778766	8.052784
98.374561	18.794202	25.971387
98.374591	17.777345	7.192457
98.374593	17.786214	9.166638
98.374622	18.706846	11.365626
98.37464	17.777299	7.192457
98.37465	18.279762	28.406482
98.374665	17.786169	7.620569
98.374687	17.786558	10.47568
98.374714	18.461854	20.480233
98.374733	18.464557	30.710025
98.374737	17.786169	7.620569
98.374748	18.774235	9.085607
98.374783	17.786536	10.47568
98.374794	18.436824	9.861559
98.374797	18.794272	23.683609
98.374809	18.774293	8.724049
98.374812	17.776406	11.39285
98.374814	18.707007	27.051971
98.374822	17.779019	20.312441
98.374822	17.810921	15.44586
98.37483	18.70868	30.643657
98.374831	18.666503	13.668763
98.374834	17.776842	30.638033
98.374834	18.644596	37.885509
98.374845	17.811242	35.480925
98.374846	18.666381	10.504738
98.374856	18.708336	25.990079
98.374861	17.776315	11.39285
98.374871	18.666289	10.504738
98.374882	18.436793	9.861559
98.374882	18.77433	3.411097
98.374896	18.666083	17.083945
98.374902	18.666776	28.92439
98.374904	18.774352	3.411097
98.374905	18.708107	25.990079
98.374915	18.279717	28.406482
98.374933	18.707351	23.075045
98.37494	17.779363	33.403651
98.374955	18.707832	30.572798
98.374956	18.707557	23.075045
98.374966	17.810945	15.44586
98.374968	18.455579	15.462242
98.374969	18.665946	17.083945
98.374969	18.774428	10.871244
98.374998	18.464443	14.395367
98.375014	17.77902	17.774097
98.375017	18.794231	23.683609
98.375018	18.665717	9.176666
98.375022	18.708887	30.643657
98.375023	18.667009	23.242804
98.375027	17.776637	30.638033
98.375053	18.774486	10.934215
98.375067	18.665649	9.176666
98.375075	18.461809	11.365089
98.375094	18.464351	13.679238
98.375112	18.455556	15.462242
98.375119	17.786492	23.408676
98.375144	18.436857	25.367281
98.375145	17.786125	40.860039
98.375157	18.77454	1.737342
98.375158	17.810969	20.469053
98.375171	18.774548	1.737342
98.375172	18.461763	11.365089
98.375179	18.668325	4.912082
98.375182	17.779021	13.685255
98.375185	18.64467	37.885509
98.375189	18.66526	45.142669
98.375201	18.668364	4.912082
98.375202	18.668174	16.907529
98.375206	18.667126	23.242804
98.375215	18.464306	13.679238
98.37523	18.774583	1.248486
98.375241	18.774587	0.352314
98.375244	18.774588	0.352314
98.375249	18.667971	23.171656
98.375252	18.279695	12.699395
98.375252	17.779319	7.617877
98.375262	18.668466	12.596627
98.375267	18.79419	14.023177
98.37527	17.77595	13.682042
98.375281	18.455534	17.957953
98.375292	18.461741	12.956915
98.375299	17.811474	5.081603
98.375302	17.778976	13.685255
98.375311	18.464214	14.391114
98.375316	17.776317	34.583285
98.375318	18.437014	19.631873
98.375324	17.779319	7.617877
98.375327	18.77461	8.550074
98.375335	17.786447	22.993377
98.375335	18.708888	12.958114
98.375341	18.66768	22.002174
98.375347	17.811474	5.081603
98.375353	18.668539	12.596627
98.375372	18.279695	12.699395
98.375373	18.667287	22.884744
98.37539	17.775905	13.682042
98.375395	17.81152	7.191685
98.375399	17.778884	14.382832
98.3754	18.794176	14.023177
98.375403	18.667491	22.002174
98.375406	18.774631	8.550074
98.375449	18.437139	19.631873
98.375456	18.708866	12.958114
98.375482	18.66462	36.721182
98.375493	17.811085	33.145814
98.375495	17.778724	16.104029
98.375522	18.455557	24.105082
98.375527	18.65163	37.225804
98.375528	18.651295	37.225804
98.375536	18.644875	41.082166
98.375541	18.279672	17.970103
98.375544	17.778587	16.104029
98.375551	17.786425	22.993377
98.375552	18.668627	23.05927
98.375553	18.464101	28.413073
98.375562	18.794163	17.095502
98.37558	18.437275	0.345882
98.375581	17.776135	32.586245
98.375582	18.437278	0.345882
98.375593	17.77845	16.114784
98.375606	18.461696	30.587199
98.375618	17.778267	11.381803
98.375634	17.811636	28.418898
98.375637	17.779161	21.583935
98.375666	17.778175	11.381803
98.375676	18.664345	21.582708
98.375678	18.652081	52.264805
98.375682	18.65099	35.799855
98.375692	17.777832	20.385978
98.375693	17.777648	5.093419
98.375693	17.777602	5.093419
98.375694	17.777396	22.931149
98.375699	18.774758	33.985223
98.375703	17.775723	25.023439
98.375727	18.437417	19.870662
98.375738	18.455626	24.105082
98.375756	17.811247	33.145814
98.375782	17.779024	17.077602
98.375795	18.708707	39.786884
98.37581	18.645138	40.104125
98.375815	17.777145	30.776128
98.375822	18.664209	21.582708
98.375841	18.794178	28.079942
98.375848	18.437555	19.870662
98.375854	17.778887	17.077602
98.375859	18.652519	44.90246
98.375887	17.78645	10.155801
98.375895	18.461719	10.482056
98.375903	17.778681	23.496081
98.375918	18.66873	31.618488
98.375919	17.775633	25.023439
98.375929	17.778314	15.49556
98.375954	17.778177	15.49556
98.375957	18.650801	35.799855
98.37596	17.786129	22.728142
98.375966	17.775977	20.941111
98.375982	17.78645	10.155801
98.375987	18.463827	25.423496
98.375989	18.683895	28.668088
98.375991	18.461696	10.482056
98.375992	17.812004	14.84731
98.375998	18.279628	33.418454
98.376003	17.777879	7.64472
98.376004	17.77781	7.64472
98.37602	18.683604	32.531373
98.37603	18.774841	35.955084
98.37604	18.66398	27.510332
98.376053	18.645416	39.909511
98.376063	17.812119	14.84731
98.376064	18.684143	1.17633
98.37607	18.684152	1.17633
98.376073	18.446368	13.753774
98.376077	18.446757	22.106305
98.376078	18.446558	7.418661
98.376081	17.776917	7.188378
98.376081	18.446492	7.418661
98.376082	18.683317	32.568127
98.376092	18.44621	17.660258
98.376101	18.447137	42.336501
98.376108	18.794179	28.079942
98.376118	18.65284	35.396241
98.376126	17.78652	16.281171
98.376129	17.776871	7.188378
98.376129	18.446053	13.32595
98.376142	17.819934	21.766411
98.376152	17.786222	5.082322
98.376154	18.447617	34.029744
98.376158	17.775932	20.941111
98.376158	17.812394	24.031503
98.37616	18.437991	58.5915
98.376165	17.820232	10.189903
98.376165	17.820141	10.189903
98.376168	18.445938	13.32595
98.376174	17.777444	44.482028
98.37618	18.463689	19.353803
98.37619	18.447921	29.815419
98.376199	17.786222	5.082322
98.376208	18.668804	29.286708
98.37621	17.811684	24.024274
98.376215	17.819751	10.79373
98.376221	18.445822	10.198743
98.376245	17.786612	16.281171
98.376247	18.68442	1.411541
98.376251	18.645722	39.909511
98.376256	18.684429	1.411541
98.376258	18.663844	27.510332
98.376261	18.680532	20.459605
98.376262	18.68027	29.136342
98.376268	18.448179	29.684514
98.376276	17.812693	11.385354
98.376277	17.812578	12.738166
98.376282	18.683065	35.132972
98.376284	18.445753	10.198743
98.376287	17.819683	10.79373
98.376301	18.684444	4.959259
98.376309	18.67992	24.911681
98.376311	18.279582	15.451558
98.376321	18.680706	20.459605
98.376324	17.812785	11.385354
98.376328	17.811868	16.109137
98.376346	18.653073	35.396241
98.376347	17.812923	15.499755
98.376348	18.463621	19.353803
98.376361	18.678314	25.942373
98.376362	18.445642	14.800416
98.376374	17.775887	23.409995
98.376376	17.812006	7.191674
98.376376	18.461812	38.816479
98.376377	18.678081	22.456934
98.376377	18.679706	24.911681
98.376378	18.448425	29.684514
98.376378	17.816085	13.71312
98.376378	17.820623	25.181366
98.376394	17.813152	22.782893
98.376401	17.816292	23.073579
98.376417	17.776781	32.134592
98.376418	18.679319	43.270594
98.37642	18.678809	55.412965
98.376423	17.812052	7.191674
98.376427	17.815971	13.71312
98.37644	18.445522	14.711673
98.376443	18.680882	23.298446
98.376452	17.820257	25.082575
98.376454	17.820028	5.687264
98.376455	18.27956	15.451558
98.376471	18.794261	9.171364
98.376472	17.775498	30.893159
98.376476	18.668873	2.728199
98.376478	17.819982	5.687264
98.376479	18.646043	43.028548
98.376484	18.677907	22.456934
98.376489	17.813336	22.782893
98.376492	18.650643	59.059264
98.376493	18.463484	17.049691
98.376498	18.668886	2.728199
98.376499	18.445402	12.712437
98.376521	18.775066	43.228814
98.376528	18.445291	12.382232
98.376532	17.786911	10.789284
98.376535	17.77708	7.617948
98.376538	18.44518	12.382232
98.376542	18.448799	26.163518
98.376543	18.794307	9.171364
98.376545	17.82083	29.020196
98.376547	17.820464	25.082575
98.376549	18.444995	20.60316
98.376558	17.786476	36.378378
98.376559	18.444736	28.811962
98.376569	17.779784	10.504385
98.37659	17.780311	15.498423
98.376593	17.779692	10.504385
98.376595	18.707771	64.251985
98.376602	18.449028	9.559182
98.376603	17.78698	10.789284
98.376607	17.77708	7.617948
98.376609	18.444459	31.276979
98.376613	17.780449	10.793752
98.376634	18.682818	45.463772
98.376635	18.653336	31.39129
98.376638	18.684606	19.868482
98.376638	18.463416	17.049691
98.376638	18.449106	5.074697
98.37664	17.816568	33.511257
98.376642	17.816201	9.182471
98.376642	17.816064	15.283322
98.376643	17.779372	36.03875
98.376651	18.44915	5.074697
98.376659	17.812787	12.98911
98.376683	17.812901	12.98911
98.376685	17.780518	8.052776
98.376689	18.461996	38.816479
98.376689	17.81627	9.182471
98.376695	17.819777	32.377536
98.376709	17.780587	8.052776
98.376726	18.444136	38.033352
98.376729	17.776805	22.997263
98.376742	18.449449	34.55577
98.37675	18.455697	35.925768
98.37676	17.775453	23.415799
98.37676	17.821038	11.366234
98.376763	17.815927	19.880229
98.376763	18.680999	17.06704
98.376767	18.65359	31.39129
98.376769	17.787325	20.531039
98.376782	18.684721	19.868482
98.376786	17.820694	25.031625
98.376793	17.81925	18.357518
98.376796	17.786729	34.163686
98.376798	18.646321	7.251881
98.376804	17.780679	8.055717
98.376807	18.463278	16.283515
98.376814	18.663594	9.173619
98.376823	17.813635	33.140376
98.376828	17.780748	8.055717
98.376832	18.43884	25.212309
98.376836	18.677806	38.646816
98.376849	17.813246	30.625069
98.376856	17.821084	11.366234
98.376862	17.8154	40.249326
98.376864	17.787486	18.544046
98.376867	18.646327	1.261695
98.376871	17.777081	27.930634
98.376874	18.646335	1.261695
98.376881	18.449841	26.291333
98.376882	18.77525	23.05511
98.376886	18.663549	9.173619
98.376888	17.819457	25.093922
98.37689	17.819113	18.357518
98.376905	17.77974	33.40646
98.376911	17.787647	18.544046
98.376917	18.450075	26.291333
98.37692	18.681039	17.06704
98.376926	17.780221	15.498423
98.376927	18.463187	16.283515
98.376932	18.654177	29.040398
98.376935	17.778686	27.538797
98.376936	18.707291	45.012892
98.376939	17.787005	10.506468
98.376944	17.776829	20.467051
98.376949	17.780428	5.698419
98.37695	17.780359	7.64472
98.376953	18.462363	33.101365
98.376962	17.787097	10.506468
98.37697	18.443794	38.749117
98.376971	17.780886	21.585544
98.376973	17.780474	5.698419
98.376976	17.775409	23.415799
98.376996	18.450327	29.196765
98.377001	17.820787	17.953246
98.377003	18.65443	29.040398
98.377021	18.438978	9.710422
98.377027	17.77942	37.866785
98.377032	18.682659	24.986434
98.377033	17.819274	16.295162
98.377055	18.663458	20.491088
98.37706	17.818702	16.115362
98.377064	17.81343	5.702111
98.377069	17.817006	17.992754
98.377072	18.462935	31.887748
98.377073	18.775352	16.459979
98.377073	18.646409	17.983685
98.377073	18.462638	33.101365
98.377074	18.794331	17.97503
98.377075	18.669255	73.357201
98.377076	17.815699	40.249326
98.37708	17.77848	24.100432
98.377082	17.787212	15.238046
98.377082	18.439044	9.710422
98.377087	18.455652	16.073963
98.377088	17.813476	5.702111
98.377088	18.650558	63.492826
98.377105	18.279332	20.495695
98.377109	17.818564	10.504235
98.377125	17.778962	28.473172
98.37713	17.81916	16.295162
98.377133	17.818473	10.504235
98.377136	17.776853	13.689629
98.377151	17.815104	17.087926
98.377151	17.787671	12.941868
98.377157	17.813981	8.055571
98.377158	17.777289	24.168306
98.377158	17.818312	18.017983
98.377165	18.443499	38.749117
98.377167	18.77547	16.459979
98.377169	17.820811	17.953246
98.377171	18.654705	35.37866
98.377177	17.778229	10.189903
98.377177	17.778137	10.189903
98.377181	17.81405	8.055571
98.377184	18.450819	25.240158
98.377188	17.817121	5.687109
98.377191	17.816617	8.038424
98.377203	18.677793	38.646816
98.377206	18.681141	2.793824
98.377207	17.813614	19.872084
98.377211	17.817396	11.385291
98.377212	17.780704	11.369856
98.377212	17.817167	5.687109
98.377224	17.814967	10.791794
98.377226	17.787213	15.238046
98.377227	18.706995	29.004663
98.377227	17.777793	10.189903
98.377227	17.777702	10.189903
98.377229	17.777496	22.931164
98.37723	18.681151	2.512908
98.377232	17.818015	25.611549
98.377232	18.455606	11.365403
98.377232	18.451041	24.045932
98.377236	18.646457	11.386188
98.377236	18.646457	11.386188
98.377239	17.821132	25.518193
98.377243	18.794308	17.97503
98.377246	17.778733	21.007222
98.377251	18.681161	2.512908
98.377256	17.7769	13.689629
98.377257	17.817786	7.195887
98.377258	17.781002	22.993817
98.377258	17.817488	11.385291
98.377261	18.682602	24.986434
98.377263	17.81664	8.038424
98.377271	17.787648	11.366798
98.377274	18.279241	12.955126
98.377283	18.646549	11.386188
98.377295	17.77855	16.111971
98.377296	17.814898	10.504248
98.377299	18.775583	18.691279
98.377305	17.81774	7.195887
98.377305	18.451246	19.762273
98.377307	18.646732	20.541585
98.377307	17.78075	11.369856
98.377317	18.646969	11.800139
98.37732	17.814807	10.504248
98.377328	18.455561	11.365403
98.377344	17.778413	16.104021
98.377345	18.647072	11.800139
98.377347	17.81428	24.168734
98.37736	17.775365	5.082615
98.377367	17.787603	11.366798
98.37737	17.787076	21.585542
98.377376	18.439358	16.666104
98.377392	17.778276	16.104021
98.377393	17.814715	7.647824
98.377393	17.814647	7.647824
98.377394	18.279218	12.955126
98.377398	17.813753	25.425424
98.377399	17.777038	17.093665
98.377406	17.816778	9.163489
98.377408	17.775365	5.082615
98.377414	17.815357	39.58006
98.377418	18.443167	27.047617
98.377418	17.814486	18.017979
98.377421	17.818589	33.033528
98.377427	18.451381	19.762273
98.377431	18.685044	37.835954
98.377444	17.786801	15.49908
98.377445	18.706836	12.950239
98.377451	18.647393	37.354937
98.377451	17.780751	10.156125
98.377468	17.786664	15.49908
98.37747	17.777176	17.093665
98.377474	17.781026	10.15611
98.377478	17.816824	9.163489
98.377479	17.82111	10.474997
98.37748	17.775365	7.612159
98.37749	17.778024	7.19489
98.37749	18.775681	22.88584
98.377494	17.786389	30.684747
98.377507	18.439442	16.666104
98.377515	18.663208	10.477196
98.377518	17.818268	10.189903
98.377519	17.818177	10.189903
98.377521	18.455401	27.029618
98.377536	17.787444	25.175374
98.377538	17.777978	7.19489
98.377538	17.77791	7.635516
98.377539	18.279058	23.450936
98.377541	18.681307	21.704799
98.377545	17.817833	27.367647
98.377547	17.780751	10.156125
98.377549	17.816985	12.998191
98.377552	18.682545	31.245641
98.377555	18.669739	25.831622
98.377558	18.793988	48.638828
98.377564	17.777497	35.551441
98.377565	18.706813	12.950239
98.37757	17.781027	10.15611
98.377572	17.8171	12.998191
98.377573	17.775824	30.891624
98.377575	17.821133	10.474997
98.37758	18.451504	20.318789
98.377592	17.786	38.707619
98.377594	17.817467	35.636154
98.377612	18.663186	10.477196
98.377615	18.677721	38.799989
98.377622	18.443019	27.047617
98.37764	18.672191	10.199179
98.37764	18.672099	10.199179
98.377651	18.655143	70.187165
98.377655	17.815015	38.8537
98.377662	18.672443	28.134159
98.377665	18.671847	15.49577
98.377671	18.685298	19.868435
98.377682	17.787146	12.995749
98.37769	18.67171	15.49577
98.377693	18.681439	18.932049
98.377695	17.821134	12.691567
98.377695	17.775344	22.993807
98.377697	17.820813	12.700375
98.377706	17.787032	12.995749
98.377709	18.67281	20.540495
98.37771	18.669919	16.997005
98.377714	18.43961	28.725397
98.377714	18.650487	48.423725
98.377716	18.671366	30.992038
98.377724	18.647903	48.173111
98.377732	18.672993	20.540495
98.377745	18.451598	15.09709
98.377749	18.674528	30.987493
98.377754	18.681599	18.932049
98.377755	17.786826	15.505163
98.377756	17.814121	26.602892
98.377766	18.671091	30.992038
98.37777	18.675079	25.603239
98.377771	18.67006	16.997005
98.37778	17.786688	15.505163
98.377784	18.681774	19.694803
98.377793	18.675308	18.544478
98.377798	18.674254	25.980629
98.377798	18.775794	29.392431
98.377801	18.793576	52.463009
98.377815	18.670771	33.21756
98.377816	18.685413	11.092444
98.377817	17.820814	12.700375
98.377818	18.670313	18.00795
98.377827	17.814351	21.763042
98.377831	18.706791	12.708873
98.37784	18.675468	11.392464
98.377841	18.670473	18.00795
98.377848	18.674025	25.980629
98.377849	17.814718	13.715986
98.377851	18.673246	12.98709
98.377853	17.786414	11.384452
98.377857	17.78112	20.476524
98.377861	17.77578	30.891624
98.377867	18.451669	15.09709
98.377875	18.67336	12.98709
98.377876	18.677475	37.343907
98.377883	17.785406	35.378858
98.377888	18.682473	21.01788
98.377888	18.67556	11.392464
98.37789	18.681949	22.450784
98.377897	17.814603	7.644762
98.377898	17.814535	7.644762
98.377902	17.786322	11.384452
98.377902	18.663026	16.076151
98.377912	18.675698	15.496152
98.377915	18.685445	11.092444
98.377927	17.786139	20.538484
98.377932	18.455035	50.357014
98.377932	18.439798	31.110762
98.377933	18.442845	38.109198
98.377935	18.675835	11.389682
98.377949	18.278669	11.365623
98.377951	18.706792	12.708873
98.377973	17.772709	15.495574
98.377983	18.675927	11.389682
98.377984	18.677155	32.531983
98.377995	17.773053	25.611428
98.377998	17.772572	10.505862
98.378013	18.648239	45.968281
98.378015	18.676864	32.531983
98.378018	17.773282	18.546527
98.378022	17.77248	10.505862
98.378045	18.278624	4.456259
98.378047	18.662981	10.163244
98.378047	17.77232	18.021128
98.378049	17.781144	10.477199
98.378053	17.784994	5.093405
98.378053	17.784948	5.093405
98.378054	18.676088	3.612733
98.378056	17.820929	8.032701
98.378056	18.682372	18.094581
98.378063	18.67612	3.612733
98.378063	18.775879	27.926798
98.378065	17.773443	18.546527
98.378068	18.792957	17.087657
98.378072	18.278592	0.558143
98.378076	18.27859	0.558143
98.378078	18.676529	32.370268
98.378079	18.676238	13.288885
98.378081	18.451734	18.847897
98.378088	18.682212	18.094581
98.378101	17.784902	7.196554
98.378105	18.685662	31.338847
98.378126	17.784765	12.986082
98.378128	17.820953	8.032701
98.37814	18.79282	17.087657
98.378143	18.662982	9.164626
98.378143	18.706976	19.394371
98.378145	17.781167	10.477199
98.37815	17.821297	30.691812
98.37815	17.784651	12.986082
98.378158	18.650372	5.785788
98.378183	18.439987	28.898351
98.378195	17.785292	11.384467
98.378208	18.650351	5.785788
98.378213	18.707526	31.509644
98.378215	18.707137	19.394371
98.378216	18.662936	9.164626
98.378243	17.785201	11.384467
98.378247	17.775369	43.470642
98.378258	18.278463	20.88476
98.378259	18.451752	9.444146
98.37826	17.772848	10.506525
98.378267	17.780778	10.475903
98.378268	17.785087	12.995164
98.378269	18.454715	14.823479
98.378278	18.650357	7.335031
98.378284	17.77294	10.506525
98.378284	18.707802	20.540772
98.378285	17.772688	18.018069
98.3783	18.65565	43.755468
98.378307	17.773146	16.103793
98.378307	18.707985	20.540772
98.378312	18.64854	8.217022
98.378312	18.775964	19.823822
98.378312	17.781168	11.369842
98.378321	18.442633	36.92862
98.378327	17.773834	43.742991
98.378334	18.792453	45.591619
98.378336	17.772046	8.036132
98.378349	18.45175	2.73817
98.378349	18.685852	33.257867
98.378354	17.773284	16.103793
98.378362	17.780801	10.475903
98.378372	18.451761	0.925002
98.378381	18.451761	0.925002
98.378382	17.772482	16.292756
98.378383	18.64857	8.217022
98.37839	18.454647	14.823479
98.378401	18.440144	24.862273
98.378403	18.708238	29.023246
98.378408	17.781214	11.369842
98.378408	17.772024	8.036132
98.378413	17.77576	17.963501
98.378414	17.821183	5.084253
98.378417	18.27835	20.88476
98.378462	17.821184	5.084253
98.378468	18.776064	17.134736
98.378473	17.773376	16.283847
98.378474	18.451753	9.858438
98.378479	17.772368	16.292756
98.378486	17.784561	7.19657
98.378528	17.781238	12.70669
98.378535	17.784515	7.19657
98.378553	17.77191	19.863476
98.37857	18.708445	25.436692
98.378575	18.2782	23.25877
98.378578	18.662846	35.402835
98.37858	17.775783	11.36329
98.378587	17.783598	34.583004
98.37859	18.451724	12.704007
98.378607	18.454464	30.620368
98.378612	18.442449	32.114802
98.378618	18.776125	4.74828
98.37862	18.440228	22.67302
98.378623	17.781307	12.70669
98.37863	17.821322	23.449154
98.378632	17.784286	5.105773
98.378632	17.78424	5.105773
98.378636	18.655881	23.434197
98.378639	18.686071	39.032506
98.378652	17.821574	28.144705
98.378654	17.775417	11.361904
98.37866	18.776139	3.170597
98.378661	17.774065	8.034785
98.378665	18.650152	32.152697
98.378676	17.77583	11.36329
98.378689	18.776148	0.220371
98.37869	18.77615	0.220371
98.37871	18.278035	23.25877
98.378713	18.451689	13.500693
98.378733	17.774088	8.034785
98.37875	17.775463	10.156436
98.378763	18.708583	25.037932
98.378769	17.780941	29.648372
98.378777	17.783989	24.174149
98.378795	18.791697	46.860843
98.378817	17.771797	15.22755
98.378827	18.440281	22.67302
98.37883	17.783118	12.722821
98.378846	17.775464	10.156436
98.37885	17.783783	14.841318
98.378853	18.783721	4.67022
98.378853	18.655928	23.434197
98.378853	18.78368	1.8619
98.378857	18.783663	1.8619
98.378868	18.783778	6.420279
98.378873	18.45419	13.685376
98.378876	18.277831	22.755361
98.378887	17.781423	30.634264
98.378888	18.648824	29.002595
98.378892	18.662733	26.173782
98.378894	18.442339	18.775397
98.3789	17.774227	23.450466
98.378902	17.783027	10.505814
98.378909	18.451661	18.792193
98.378911	18.783904	10.651339
98.378913	18.776283	11.353441
98.378913	18.783386	12.083184
98.378923	17.783669	14.841318
98.378927	17.782936	7.190344
98.378935	17.772141	18.488094
98.378942	17.77551	11.365921
98.378951	17.773791	27.498076
98.378955	18.650062	18.337041
98.378958	18.686363	46.793275
98.378961	17.771797	15.22755
98.378961	18.783287	12.083184
98.378962	18.783167	13.383598
98.378965	17.821461	12.951797
98.378965	18.791308	46.860843
98.378968	18.783983	5.501955
98.378975	17.78289	7.190344
98.378979	18.708676	10.481551
98.378984	18.78403	5.501955
98.378988	17.821667	22.773613
98.378993	18.454144	13.685376
98.379	17.782707	9.176419
98.379003	18.277666	22.755361
98.379008	17.78108	28.78401
98.379013	18.776319	9.691617
98.379013	18.784156	14.353776
98.379035	18.78296	24.178641
98.379036	17.775854	15.445391
98.379048	17.782638	9.176419
98.379055	18.442267	5.030079
98.379055	18.442267	5.030079
98.379071	18.784409	22.675159
98.379076	18.708699	10.481551
98.379077	17.78163	13.718315
98.379084	17.821485	12.951797
98.379087	18.451649	18.792193
98.379093	17.783303	34.583065
98.379094	18.656043	27.380576
98.379097	18.776356	9.691617
98.379098	18.442247	5.030079
98.3791	18.649971	18.337041
98.379103	17.772096	18.488094
98.379104	18.648986	20.524412
98.37911	18.662619	26.173782
98.379116	18.440359	8.043904
98.379121	17.782386	7.647842
98.379122	17.782318	7.647842
98.379125	17.781745	13.718315
98.379129	18.784605	20.270553
98.379135	18.790827	18.032595
98.379148	17.781928	20.540225
98.379154	18.27744	20.132215
98.379156	18.782754	26.237304
98.379157	17.775534	21.708239
98.37916	18.790666	18.032595
98.379162	18.453984	11.360255
98.379166	17.77393	5.073852
98.37918	17.775878	15.445391
98.379185	18.442174	12.336013
98.37919	18.440379	8.043904
98.379199	17.781264	28.78401
98.3792	18.649147	12.996251
98.379214	17.77393	5.073852
98.379224	18.649261	12.996251
98.379226	18.776431	12.607306
98.379232	18.784759	20.270553
98.379245	18.649834	18.362485
98.379251	17.821692	15.454293
98.379259	18.453938	11.360255
98.379262	18.440425	9.174482
98.379281	18.277305	20.132215
98.379282	18.790185	31.541972
98.379283	18.442044	3.623218
98.379283	18.45165	16.851846
98.379296	18.442014	3.623218
98.379304	18.66246	27.040326
98.379319	18.649422	20.525836
98.379321	18.7765	2.231271
98.379335	18.656136	10.157867
98.379335	17.782869	38.175475
98.379337	18.776513	2.231271
98.379342	18.649697	18.362485
98.379349	17.775604	21.708239
98.37935	18.782548	30.656439
98.379355	18.78991	31.541972
98.379364	18.7849	20.898554
98.37937	18.686627	46.497829
98.379381	17.774023	12.951832
98.37939	18.708677	33.124321
98.379395	17.821669	15.454293
98.379428	18.453756	27.049882
98.379431	18.656136	10.157867
98.379437	18.776609	14.991485
98.379442	18.451662	16.851846
98.379455	18.277132	26.607161
98.379463	17.772052	17.960435
98.379476	18.441868	14.84531
98.379476	18.441868	14.84531
98.3795	18.789589	10.199077
98.379501	18.789497	10.199077
98.379501	17.774046	12.951832
98.379505	17.782411	7.6355
98.379505	17.782343	7.6355
98.379508	17.78193	12.998282
98.379525	18.785096	22.275361
98.379531	17.782045	12.998282
98.379548	18.441754	14.84531
98.37955	18.693712	6.711889
98.37955	18.693651	6.711889
98.379551	18.440471	19.357588
98.379563	17.775926	12.949836
98.379564	17.821487	27.038698
98.379582	18.693499	8.537965
98.379582	18.776678	17.05369
98.379589	18.693422	8.537965
98.379591	18.693117	12.473691
98.3796	18.656206	16.073753
98.379612	18.785279	22.275361
98.379622	18.693009	12.473691
98.379626	18.785517	22.301561
98.379631	17.77203	17.960435
98.379645	18.692786	24.905547
98.379669	18.276944	22.474643
98.379669	18.785713	7.7652
98.379683	17.775949	11.365897
98.379684	17.77572	20.475931
98.37969	17.774574	20.477263
98.379691	18.662095	57.5685
98.379692	17.774162	23.980904
98.379713	18.785769	6.95919
98.379719	18.789154	13.728138
98.379719	18.44054	19.357588
98.379725	18.694061	36.823397
98.379735	18.686861	46.497829
98.379738	18.692509	31.790454
98.379742	18.785825	1.253359
98.379744	18.656252	12.709668
98.379751	18.785833	1.253359
98.379767	18.789039	13.728138
98.379772	18.785882	5.783564
98.379778	17.775996	10.153446
98.379785	18.451739	22.101345
98.379815	18.692233	31.790454
98.379816	18.785952	5.515161
98.379838	18.44148	14.842684
98.379841	18.785995	5.515161
98.379851	18.276839	1.796277
98.379858	18.782068	75.599412
98.379864	18.276829	0.725479
