LONG	LAT	RI	REAL_VALUE	ROUNDUP	NORMALIZED	NORMALIZE1
98.97523	18.7105	15.000000000	30000	1	3	0.78
98.98523	18.7105	15.000000000	10000	1	1	0.26
99.00523	18.7105	15.000000000	10000	1	1	0.26
99.02523	18.7105	15.000000000	10000	1	1	0.26
99.05523	18.7105	15.000000000	10000	1	1	0.26
99.06523	18.7105	15.000000000	20000	1	2	0.52
99.07523	18.7105	15.000000000	10000	1	1	0.26
99.10523	18.7105	15.000000000	20000	1	2	0.52
99.11523	18.7105	15.000000000	30000	1	3	0.78
99.12523	18.7105	15.000000000	10000	1	1	0.26
99.13523	18.7105	15.000000000	30000	1	3	0.78
98.91523	18.7005	15.000000000	30000	1	3	0.78
98.92523	18.7005	15.000000000	10000	1	1	0.26
98.93523	18.7005	15.000000000	10000	1	1	0.26
98.94523	18.7005	15.000000000	30000	1	3	0.78
98.95523	18.7005	15.000000000	30000	1	3	0.78
98.96523	18.7005	15.000000000	30000	1	3	0.78
98.97523	18.7005	15.000000000	20000	1	2	0.52
99.01523	18.7005	15.000000000	10000	1	1	0.26
99.05523	18.7005	15.000000000	10000	1	1	0.26
99.08523	18.7005	15.000000000	30000	1	3	0.78
99.09523	18.7005	15.000000000	30000	1	3	0.78
99.10523	18.7005	15.000000000	20000	1	2	0.52
98.91523	18.6905	15.000000000	30000	1	3	0.78
98.93523	18.6905	15.000000000	30000	1	3	0.78
98.94523	18.6905	15.000000000	10000	1	1	0.26
99.02523	18.6905	15.000000000	10000	1	1	0.26
99.08523	18.6905	15.000000000	10000	1	1	0.26
99.09523	18.6905	15.000000000	30000	1	3	0.78
99.10523	18.6905	15.000000000	20000	1	2	0.52
98.90523	18.6805	15.000000000	10000	1	1	0.26
98.91523	18.6805	15.000000000	30000	1	3	0.78
98.92523	18.6805	15.000000000	10000	1	1	0.26
98.97523	18.6805	15.000000000	20000	1	2	0.52
99.07523	18.6805	15.000000000	10000	1	1	0.26
99.09523	18.6805	15.000000000	10000	1	1	0.26
99.10523	18.6805	15.000000000	20000	1	2	0.52
98.85523	18.6705	15.000000000	10000	1	1	0.26
98.86523	18.6705	15.000000000	10000	1	1	0.26
98.87523	18.6705	15.000000000	30000	1	3	0.78
98.88523	18.6705	15.000000000	10000	1	1	0.26
98.91523	18.6705	15.000000000	30000	1	3	0.78
98.92523	18.6705	15.000000000	10000	1	1	0.26
98.93523	18.6705	15.000000000	30000	1	3	0.78
98.96523	18.6705	15.000000000	10000	1	1	0.26
99.05523	18.6705	15.000000000	10000	1	1	0.26
99.06523	18.6705	15.000000000	10000	1	1	0.26
99.07523	18.6705	15.000000000	20000	1	2	0.52
98.82523	18.6605	15.000000000	30000	1	3	0.78
98.86523	18.6605	15.000000000	10000	1	1	0.26
98.87523	18.6605	15.000000000	20000	1	2	0.52
98.88523	18.6605	15.000000000	10000	1	1	0.26
98.89523	18.6605	15.000000000	20000	1	2	0.52
98.90523	18.6605	15.000000000	20000	1	2	0.52
98.91523	18.6605	15.000000000	20000	1	2	0.52
98.82523	18.6505	15.000000000	20000	1	2	0.52
98.83523	18.6505	15.000000000	10000	1	1	0.26
98.84523	18.6505	15.000000000	10000	1	1	0.26
98.85523	18.6505	15.000000000	30000	1	3	0.78
98.89523	18.6505	15.000000000	10000	1	1	0.26
98.93523	18.6505	15.000000000	30000	1	3	0.78
98.95523	18.6505	15.000000000	20000	1	2	0.52
98.99523	18.6505	15.000000000	10000	1	1	0.26
98.82523	18.6405	15.000000000	20000	1	2	0.52
98.83523	18.6405	15.000000000	10000	1	1	0.26
98.84523	18.6405	15.000000000	10000	1	1	0.26
98.87523	18.6405	15.000000000	30000	1	3	0.78
98.92523	18.6405	15.000000000	10000	1	1	0.26
98.94523	18.6405	15.000000000	10000	1	1	0.26
98.96523	18.6405	15.000000000	10000	1	1	0.26
98.82523	18.6305	15.000000000	10000	1	1	0.26
98.83523	18.6305	15.000000000	10000	1	1	0.26
98.84523	18.6305	15.000000000	10000	1	1	0.26
98.86523	18.6305	15.000000000	30000	1	3	0.78
98.87523	18.6305	15.000000000	30000	1	3	0.78
98.89523	18.6305	15.000000000	10000	1	1	0.26
98.90523	18.6305	15.000000000	20000	1	2	0.52
98.91523	18.6305	15.000000000	30000	1	3	0.78
98.93523	18.6305	15.000000000	20000	1	2	0.52
98.83523	18.6205	15.000000000	10000	1	1	0.26
98.84523	18.6205	15.000000000	10000	1	1	0.26
98.88523	18.6205	15.000000000	10000	1	1	0.26
98.92523	18.6205	15.000000000	20000	1	2	0.52
98.95523	18.6205	15.000000000	10000	1	1	0.26
99.27523	18.6205	15.000000000	10000	1	1	0.26
98.83523	18.6105	15.000000000	10000	1	1	0.26
98.84523	18.6105	15.000000000	10000	1	1	0.26
98.86523	18.6105	15.000000000	10000	1	1	0.26
98.88523	18.6105	15.000000000	30000	1	3	0.78
98.89523	18.6105	15.000000000	20000	1	2	0.52
98.91523	18.6105	15.000000000	20000	1	2	0.52
98.92523	18.6105	15.000000000	30000	1	3	0.78
98.93523	18.6105	15.000000000	10000	1	1	0.26
98.84523	18.6005	15.000000000	30000	1	3	0.78
98.85523	18.6005	15.000000000	30000	1	3	0.78
98.88523	18.6005	15.000000000	20000	1	2	0.52
98.89523	18.6005	15.000000000	10000	1	1	0.26
98.90523	18.6005	15.000000000	20000	1	2	0.52
98.91523	18.6005	15.000000000	10000	1	1	0.26
98.92523	18.6005	15.000000000	10000	1	1	0.26
98.93523	18.6005	15.000000000	10000	1	1	0.26
98.83523	18.5905	15.000000000	10000	1	1	0.26
98.84523	18.5905	15.000000000	20000	1	2	0.52
98.85523	18.5905	15.000000000	20000	1	2	0.52
98.86523	18.5905	15.000000000	10000	1	1	0.26
98.89523	18.5905	15.000000000	30000	1	3	0.78
98.90523	18.5905	15.000000000	20000	1	2	0.52
98.91523	18.5905	15.000000000	10000	1	1	0.26
98.92523	18.5905	15.000000000	10000	1	1	0.26
98.95523	18.5905	15.000000000	10000	1	1	0.26
98.83523	18.5805	15.000000000	10000	1	1	0.26
98.87523	18.5805	15.000000000	30000	1	3	0.78
98.88523	18.5805	15.000000000	20000	1	2	0.52
98.89523	18.5805	15.000000000	30000	1	3	0.78
98.90523	18.5805	15.000000000	10000	1	1	0.26
98.91523	18.5805	15.000000000	10000	1	1	0.26
98.92523	18.5805	15.000000000	10000	1	1	0.26
98.93523	18.5805	15.000000000	10000	1	1	0.26
98.84523	18.5705	15.000000000	10000	1	1	0.26
98.85523	18.5705	15.000000000	30000	1	3	0.78
98.87523	18.5705	15.000000000	10000	1	1	0.26
98.88523	18.5705	15.000000000	20000	1	2	0.52
98.92523	18.5705	15.000000000	10000	1	1	0.26
98.84523	18.5605	15.000000000	10000	1	1	0.26
98.85523	18.5605	15.000000000	10000	1	1	0.26
98.86523	18.5605	15.000000000	10000	1	1	0.26
98.88523	18.5605	15.000000000	20000	1	2	0.52
98.89523	18.5605	15.000000000	20000	1	2	0.52
98.90523	18.5605	15.000000000	10000	1	1	0.26
98.92523	18.5605	15.000000000	10000	1	1	0.26
98.93523	18.5605	15.000000000	10000	1	1	0.26
98.81523	18.5505	15.000000000	10000	1	1	0.26
98.82523	18.5505	15.000000000	10000	1	1	0.26
98.85523	18.5505	15.000000000	30000	1	3	0.78
98.86523	18.5505	15.000000000	30000	1	3	0.78
98.91523	18.5505	15.000000000	10000	1	1	0.26
98.81523	18.5405	15.000000000	10000	1	1	0.26
98.86523	18.5405	15.000000000	20000	1	2	0.52
98.90523	18.5405	15.000000000	10000	1	1	0.26
98.84523	18.5305	15.000000000	30000	1	3	0.78
98.35523	18.5205	15.000000000	10000	1	1	0.26
98.81523	18.5205	15.000000000	10000	1	1	0.26
98.82523	18.5205	15.000000000	20000	1	2	0.52
98.83523	18.5205	15.000000000	20000	1	2	0.52
98.84523	18.5205	15.000000000	10000	1	1	0.26
98.85523	18.5205	15.000000000	10000	1	1	0.26
98.86523	18.5205	15.000000000	30000	1	3	0.78
98.87523	18.5205	15.000000000	30000	1	3	0.78
98.88523	18.5205	15.000000000	10000	1	1	0.26
98.35523	18.5105	15.000000000	10000	1	1	0.26
98.81523	18.5105	15.000000000	10000	1	1	0.26
98.82523	18.5105	15.000000000	10000	1	1	0.26
98.83523	18.5105	15.000000000	20000	1	2	0.52
98.84523	18.5105	15.000000000	30000	1	3	0.78
98.35523	18.5005	15.000000000	30000	1	3	0.78
98.79523	18.5005	15.000000000	10000	1	1	0.26
98.80523	18.5005	15.000000000	20000	1	2	0.52
98.81523	18.5005	15.000000000	10000	1	1	0.26
98.37523	18.4905	15.000000000	20000	1	2	0.52
98.78523	18.4905	15.000000000	10000	1	1	0.26
98.79523	18.4905	15.000000000	10000	1	1	0.26
98.83523	18.4905	15.000000000	10000	1	1	0.26
98.37523	18.4805	15.000000000	20000	1	2	0.52
98.76523	18.4805	15.000000000	10000	1	1	0.26
98.77523	18.4805	15.000000000	20000	1	2	0.52
98.78523	18.4805	15.000000000	10000	1	1	0.26
98.79523	18.4805	15.000000000	20000	1	2	0.52
98.80523	18.4805	15.000000000	30000	1	3	0.78
98.81523	18.4805	15.000000000	30000	1	3	0.78
98.82523	18.4805	15.000000000	20000	1	2	0.52
98.65523	18.4705	15.000000000	10000	1	1	0.26
98.66523	18.4705	15.000000000	10000	1	1	0.26
98.74523	18.4705	15.000000000	30000	1	3	0.78
98.77523	18.4705	15.000000000	10000	1	1	0.26
98.78523	18.4705	15.000000000	30000	1	3	0.78
98.79523	18.4705	15.000000000	10000	1	1	0.26
98.80523	18.4705	15.000000000	30000	1	3	0.78
98.64523	18.4605	15.000000000	10000	1	1	0.26
98.74523	18.4605	15.000000000	10000	1	1	0.26
98.77523	18.4605	15.000000000	20000	1	2	0.52
98.64523	18.4505	15.000000000	20000	1	2	0.52
98.65523	18.4505	15.000000000	20000	1	2	0.52
98.68523	18.4505	15.000000000	10000	1	1	0.26
98.71523	18.4505	15.000000000	10000	1	1	0.26
98.76523	18.4505	15.000000000	10000	1	1	0.26
98.66523	18.4405	15.000000000	10000	1	1	0.26
98.68523	18.4405	15.000000000	20000	1	2	0.52
98.69523	18.4405	15.000000000	20000	1	2	0.52
98.70523	18.4405	15.000000000	30000	1	3	0.78
98.71523	18.4405	15.000000000	20000	1	2	0.52
98.66523	18.4305	15.000000000	20000	1	2	0.52
98.67523	18.4305	15.000000000	20000	1	2	0.52
98.69523	18.4305	15.000000000	20000	1	2	0.52
98.67523	18.4205	15.000000000	10000	1	1	0.26
98.68523	18.4205	15.000000000	10000	1	1	0.26
98.66523	18.4105	15.000000000	30000	1	3	0.78
98.67523	18.4105	15.000000000	30000	1	3	0.78
98.68523	18.4105	15.000000000	10000	1	1	0.26
98.69523	18.4105	15.000000000	10000	1	1	0.26
98.70523	18.4105	15.000000000	10000	1	1	0.26
98.64523	18.4005	15.000000000	10000	1	1	0.26
98.69523	18.4005	15.000000000	10000	1	1	0.26
98.68523	18.3405	15.000000000	10000	1	1	0.26
98.69523	18.3405	15.000000000	10000	1	1	0.26
98.63523	18.2805	15.000000000	10000	1	1	0.26
98.64523	18.2805	15.000000000	20000	1	2	0.52
98.63523	18.2505	15.000000000	10000	1	1	0.26
98.62523	18.2005	15.000000000	30000	1	3	0.78
98.63523	18.2005	15.000000000	20000	1	2	0.52
98.63523	18.1905	15.000000000	10000	1	1	0.26
98.61523	18.1705	15.000000000	10000	1	1	0.26
98.61523	18.1605	15.000000000	10000	1	1	0.26
98.61523	18.1505	15.000000000	10000	1	1	0.26
98.60523	18.1405	15.000000000	20000	1	2	0.52
98.61523	18.1405	15.000000000	20000	1	2	0.52
98.60523	18.1305	15.000000000	10000	1	1	0.26
98.61523	18.1305	15.000000000	10000	1	1	0.26
98.62523	18.1305	15.000000000	20000	1	2	0.52
98.60523	18.1205	15.000000000	10000	1	1	0.26
98.62523	18.1205	15.000000000	10000	1	1	0.26
98.63523	18.1205	15.000000000	20000	1	2	0.52
98.62523	18.1105	15.000000000	30000	1	3	0.78
98.63523	18.1105	15.000000000	30000	1	3	0.78
98.57523	18.0805	15.000000000	10000	1	1	0.26
98.58523	18.0805	15.000000000	10000	1	1	0.26
98.58523	18.0705	15.000000000	10000	1	1	0.26
98.60523	18.0705	15.000000000	30000	1	3	0.78
98.61523	18.0705	15.000000000	30000	1	3	0.78
98.55523	18.0605	15.000000000	20000	1	2	0.52
98.58523	18.0605	15.000000000	20000	1	2	0.52
98.59523	18.0605	15.000000000	30000	1	3	0.78
98.60523	18.0605	15.000000000	30000	1	3	0.78
98.61523	18.0605	15.000000000	20000	1	2	0.52
98.58523	18.0505	15.000000000	10000	1	1	0.26
98.60523	18.0505	15.000000000	20000	1	2	0.52
98.56523	18.0405	15.000000000	10000	1	1	0.26
98.59523	18.0405	15.000000000	20000	1	2	0.52
98.57523	18.0305	15.000000000	10000	1	1	0.26
98.58523	18.0305	15.000000000	30000	1	3	0.78
98.59523	18.0305	15.000000000	20000	1	2	0.52
98.60523	18.0305	15.000000000	10000	1	1	0.26
98.57523	18.0205	15.000000000	10000	1	1	0.26
98.59523	18.0205	15.000000000	10000	1	1	0.26
98.60523	18.0205	15.000000000	30000	1	3	0.78
98.60523	18.0105	15.000000000	10000	1	1	0.26
98.61523	18.0105	15.000000000	10000	1	1	0.26
98.62523	18.0105	15.000000000	20000	1	2	0.52
98.63523	18.0105	15.000000000	20000	1	2	0.52
98.63523	18.0005	15.000000000	10000	1	1	0.26
98.68523	17.9205	15.000000000	10000	1	1	0.26
98.69523	17.9205	15.000000000	10000	1	1	0.26
98.70523	17.9205	15.000000000	10000	1	1	0.26
98.71523	17.9205	15.000000000	20000	1	2	0.52
98.72523	17.9205	15.000000000	10000	1	1	0.26
98.70523	17.9105	15.000000000	30000	1	3	0.78
98.71523	17.9105	15.000000000	10000	1	1	0.26
98.72523	17.9005	15.000000000	10000	1	1	0.26
98.73523	17.9005	15.000000000	10000	1	1	0.26
98.72523	17.8905	15.000000000	20000	1	2	0.52
98.73523	17.8905	15.000000000	20000	1	2	0.52
98.72523	17.8805	15.000000000	10000	1	1	0.26
98.73523	17.8805	15.000000000	20000	1	2	0.52
98.72523	17.8705	15.000000000	10000	1	1	0.26
98.73523	17.8705	15.000000000	20000	1	2	0.52
98.74523	17.8705	15.000000000	20000	1	2	0.52
98.73523	17.8605	15.000000000	10000	1	1	0.26
98.74523	17.8605	15.000000000	10000	1	1	0.26
98.75523	17.8605	15.000000000	10000	1	1	0.26
98.35523	17.7905	15.000000000	20000	1	2	0.52
98.35523	17.7805	15.000000000	10000	1	1	0.26
98.45523	17.4105	15.000000000	10000	1	1	0.26
98.45523	17.4005	15.000000000	10000	1	1	0.26
98.47523	17.3905	15.000000000	10000	1	1	0.26
98.47523	17.3805	15.000000000	10000	1	1	0.26
98.47523	17.3705	15.000000000	10000	1	1	0.26
98.47523	17.3605	15.000000000	10000	1	1	0.26
98.47523	17.3505	15.000000000	10000	1	1	0.26
99.30523	20.0305	7.500000000	60000	2	6	1.55
99.31523	20.0305	7.500000000	60000	2	6	1.55
99.32523	20.0305	7.500000000	60000	2	6	1.55
99.35523	20.0305	7.500000000	70000	2	7	1.81
99.36523	20.0305	7.500000000	50000	2	5	1.29
99.37523	20.0305	7.500000000	40000	2	4	1.03
99.33523	20.0205	7.500000000	50000	2	5	1.29
99.27523	20.0105	7.500000000	40000	2	4	1.03
99.28523	20.0105	7.500000000	70000	2	7	1.81
99.36523	20.0105	7.500000000	40000	2	4	1.03
99.28523	20.0005	7.500000000	50000	2	5	1.29
99.31523	20.0005	7.500000000	60000	2	6	1.55
99.34523	20.0005	7.500000000	40000	2	4	1.03
99.35523	20.0005	7.500000000	40000	2	4	1.03
99.25523	19.9905	7.500000000	40000	2	4	1.03
99.28523	19.9905	7.500000000	40000	2	4	1.03
99.32523	19.9905	7.500000000	50000	2	5	1.29
99.30523	19.9805	7.500000000	60000	2	6	1.55
99.31523	19.9805	7.500000000	40000	2	4	1.03
99.23523	19.9705	7.500000000	60000	2	6	1.55
99.21523	19.9605	7.500000000	50000	2	5	1.29
99.22523	19.9605	7.500000000	60000	2	6	1.55
99.25523	19.9605	7.500000000	50000	2	5	1.29
99.26523	19.9605	7.500000000	40000	2	4	1.03
99.28523	19.9605	7.500000000	40000	2	4	1.03
99.29523	19.9605	7.500000000	40000	2	4	1.03
99.20523	19.9505	7.500000000	70000	2	7	1.81
99.24523	19.9505	7.500000000	60000	2	6	1.55
99.26523	19.9505	7.500000000	40000	2	4	1.03
99.27523	19.9505	7.500000000	70000	2	7	1.81
99.19523	19.9405	7.500000000	40000	2	4	1.03
99.20523	19.9405	7.500000000	50000	2	5	1.29
99.21523	19.9405	7.500000000	70000	2	7	1.81
99.23523	19.9405	7.500000000	50000	2	5	1.29
99.27523	19.9405	7.500000000	40000	2	4	1.03
99.20523	19.9305	7.500000000	40000	2	4	1.03
99.24523	19.9305	7.500000000	60000	2	6	1.55
99.25523	19.9305	7.500000000	40000	2	4	1.03
99.22523	19.9205	7.500000000	40000	2	4	1.03
99.24523	19.9205	7.500000000	50000	2	5	1.29
99.26523	19.9205	7.500000000	40000	2	4	1.03
99.21523	19.9105	7.500000000	50000	2	5	1.29
99.22523	19.9105	7.500000000	70000	2	7	1.81
99.28523	19.9105	7.500000000	40000	2	4	1.03
99.21523	19.8905	7.500000000	70000	2	7	1.81
99.22523	19.8905	7.500000000	50000	2	5	1.29
99.24523	19.8905	7.500000000	40000	2	4	1.03
99.18523	19.8305	7.500000000	40000	2	4	1.03
99.20523	19.8105	7.500000000	50000	2	5	1.29
99.21523	19.8105	7.500000000	40000	2	4	1.03
99.15523	19.7405	7.500000000	40000	2	4	1.03
99.16523	19.7405	7.500000000	70000	2	7	1.81
99.17523	19.7405	7.500000000	50000	2	5	1.29
99.15523	19.7205	7.500000000	50000	2	5	1.29
99.17523	19.7205	7.500000000	40000	2	4	1.03
99.21523	19.4305	7.500000000	50000	2	5	1.29
99.22523	19.4205	7.500000000	40000	2	4	1.03
99.16523	19.4105	7.500000000	40000	2	4	1.03
99.22523	19.4105	7.500000000	60000	2	6	1.55
99.17523	19.4005	7.500000000	70000	2	7	1.81
99.18523	19.4005	7.500000000	60000	2	6	1.55
99.17523	19.3905	7.500000000	70000	2	7	1.81
99.18523	19.3905	7.500000000	50000	2	5	1.29
99.17523	19.3805	7.500000000	50000	2	5	1.29
99.18523	19.3805	7.500000000	60000	2	6	1.55
99.22523	19.3805	7.500000000	40000	2	4	1.03
99.19523	19.3705	7.500000000	60000	2	6	1.55
99.20523	19.3705	7.500000000	70000	2	7	1.81
99.21523	19.3705	7.500000000	50000	2	5	1.29
99.16523	19.3605	7.500000000	60000	2	6	1.55
99.18523	19.3605	7.500000000	50000	2	5	1.29
99.19523	19.3605	7.500000000	60000	2	6	1.55
99.20523	19.3605	7.500000000	40000	2	4	1.03
99.17523	19.3505	7.500000000	60000	2	6	1.55
99.20523	19.3505	7.500000000	70000	2	7	1.81
99.19523	19.3405	7.500000000	50000	2	5	1.29
99.18523	19.3305	7.500000000	70000	2	7	1.81
99.18523	19.3205	7.500000000	40000	2	4	1.03
99.19523	19.3105	7.500000000	50000	2	5	1.29
99.18523	19.3005	7.500000000	40000	2	4	1.03
98.98523	19.1805	7.500000000	50000	2	5	1.29
99.00523	19.1805	7.500000000	60000	2	6	1.55
98.98523	19.1705	7.500000000	50000	2	5	1.29
99.01523	19.1705	7.500000000	40000	2	4	1.03
99.02523	19.1505	7.500000000	40000	2	4	1.03
99.03523	19.1505	7.500000000	40000	2	4	1.03
98.99523	19.1405	7.500000000	40000	2	4	1.03
99.01523	19.1405	7.500000000	50000	2	5	1.29
99.02523	19.1405	7.500000000	70000	2	7	1.81
99.03523	19.1405	7.500000000	50000	2	5	1.29
98.99523	19.1305	7.500000000	40000	2	4	1.03
98.93523	19.1205	7.500000000	40000	2	4	1.03
98.93523	19.0805	7.500000000	50000	2	5	1.29
98.95523	19.0605	7.500000000	40000	2	4	1.03
98.96523	19.0505	7.500000000	40000	2	4	1.03
98.87523	19.0205	7.500000000	40000	2	4	1.03
98.96523	19.0205	7.500000000	40000	2	4	1.03
98.95523	19.0105	7.500000000	40000	2	4	1.03
98.95523	19.0005	7.500000000	70000	2	7	1.81
98.95523	18.9905	7.500000000	60000	2	6	1.55
98.90523	18.9805	7.500000000	40000	2	4	1.03
98.94523	18.9805	7.500000000	50000	2	5	1.29
98.94523	18.9705	7.500000000	70000	2	7	1.81
98.94523	18.9405	7.500000000	50000	2	5	1.29
98.96523	18.9405	7.500000000	50000	2	5	1.29
98.94523	18.9305	7.500000000	60000	2	6	1.55
98.95523	18.9205	7.500000000	50000	2	5	1.29
98.97523	18.9205	7.500000000	40000	2	4	1.03
99.14523	18.9105	7.500000000	40000	2	4	1.03
98.95523	18.9005	7.500000000	50000	2	5	1.29
99.07523	18.9005	7.500000000	40000	2	4	1.03
99.12523	18.9005	7.500000000	40000	2	4	1.03
99.13523	18.9005	7.500000000	40000	2	4	1.03
99.05523	18.8905	7.500000000	40000	2	4	1.03
99.10523	18.8905	7.500000000	40000	2	4	1.03
98.99523	18.8805	7.500000000	50000	2	5	1.29
99.02523	18.8805	7.500000000	40000	2	4	1.03
99.07523	18.8805	7.500000000	40000	2	4	1.03
99.08523	18.8805	7.500000000	60000	2	6	1.55
99.12523	18.8805	7.500000000	50000	2	5	1.29
98.98523	18.8705	7.500000000	60000	2	6	1.55
99.03523	18.8705	7.500000000	40000	2	4	1.03
99.07523	18.8705	7.500000000	70000	2	7	1.81
99.08523	18.8705	7.500000000	70000	2	7	1.81
99.10523	18.8705	7.500000000	70000	2	7	1.81
99.11523	18.8705	7.500000000	50000	2	5	1.29
99.16523	18.8705	7.500000000	40000	2	4	1.03
98.98523	18.8605	7.500000000	40000	2	4	1.03
99.00523	18.8605	7.500000000	50000	2	5	1.29
99.01523	18.8605	7.500000000	40000	2	4	1.03
99.03523	18.8605	7.500000000	70000	2	7	1.81
99.05523	18.8605	7.500000000	70000	2	7	1.81
99.06523	18.8605	7.500000000	40000	2	4	1.03
99.07523	18.8605	7.500000000	60000	2	6	1.55
99.08523	18.8605	7.500000000	60000	2	6	1.55
99.15523	18.8605	7.500000000	40000	2	4	1.03
99.03523	18.8505	7.500000000	50000	2	5	1.29
99.04523	18.8505	7.500000000	40000	2	4	1.03
99.05523	18.8505	7.500000000	50000	2	5	1.29
99.05523	18.8405	7.500000000	70000	2	7	1.81
99.08523	18.8405	7.500000000	70000	2	7	1.81
99.09523	18.8405	7.500000000	70000	2	7	1.81
99.12523	18.8405	7.500000000	60000	2	6	1.55
99.13523	18.8405	7.500000000	70000	2	7	1.81
99.14523	18.8405	7.500000000	40000	2	4	1.03
99.05523	18.8305	7.500000000	40000	2	4	1.03
99.06523	18.8305	7.500000000	70000	2	7	1.81
99.08523	18.8305	7.500000000	60000	2	6	1.55
99.10523	18.8305	7.500000000	70000	2	7	1.81
99.12523	18.8305	7.500000000	70000	2	7	1.81
99.13523	18.8305	7.500000000	50000	2	5	1.29
99.14523	18.8305	7.500000000	60000	2	6	1.55
99.16523	18.8305	7.500000000	40000	2	4	1.03
99.07523	18.8205	7.500000000	50000	2	5	1.29
99.08523	18.8205	7.500000000	40000	2	4	1.03
99.09523	18.8205	7.500000000	40000	2	4	1.03
99.11523	18.8205	7.500000000	70000	2	7	1.81
99.14523	18.8205	7.500000000	40000	2	4	1.03
99.15523	18.8205	7.500000000	60000	2	6	1.55
99.16523	18.8205	7.500000000	50000	2	5	1.29
99.05523	18.8105	7.500000000	60000	2	6	1.55
99.06523	18.8105	7.500000000	40000	2	4	1.03
99.07523	18.8105	7.500000000	60000	2	6	1.55
99.09523	18.8105	7.500000000	60000	2	6	1.55
99.10523	18.8105	7.500000000	70000	2	7	1.81
99.13523	18.8105	7.500000000	60000	2	6	1.55
99.14523	18.8105	7.500000000	40000	2	4	1.03
99.15523	18.8105	7.500000000	40000	2	4	1.03
99.16523	18.8105	7.500000000	50000	2	5	1.29
99.05523	18.8005	7.500000000	40000	2	4	1.03
99.07523	18.8005	7.500000000	50000	2	5	1.29
99.11523	18.8005	7.500000000	40000	2	4	1.03
99.12523	18.8005	7.500000000	50000	2	5	1.29
99.17523	18.8005	7.500000000	40000	2	4	1.03
99.26523	18.8005	7.500000000	40000	2	4	1.03
99.09523	18.7905	7.500000000	50000	2	5	1.29
99.11523	18.7905	7.500000000	60000	2	6	1.55
99.12523	18.7905	7.500000000	60000	2	6	1.55
99.14523	18.7905	7.500000000	60000	2	6	1.55
99.15523	18.7905	7.500000000	60000	2	6	1.55
99.17523	18.7905	7.500000000	40000	2	4	1.03
99.10523	18.7805	7.500000000	40000	2	4	1.03
99.12523	18.7805	7.500000000	70000	2	7	1.81
99.15523	18.7805	7.500000000	60000	2	6	1.55
99.16523	18.7805	7.500000000	40000	2	4	1.03
99.17523	18.7805	7.500000000	60000	2	6	1.55
99.25523	18.7805	7.500000000	40000	2	4	1.03
99.09523	18.7705	7.500000000	60000	2	6	1.55
99.10523	18.7705	7.500000000	40000	2	4	1.03
99.15523	18.7705	7.500000000	40000	2	4	1.03
99.13523	18.7605	7.500000000	40000	2	4	1.03
99.14523	18.7605	7.500000000	60000	2	6	1.55
99.15523	18.7605	7.500000000	60000	2	6	1.55
99.16523	18.7605	7.500000000	60000	2	6	1.55
99.25523	18.7605	7.500000000	40000	2	4	1.03
99.14523	18.7505	7.500000000	40000	2	4	1.03
99.15523	18.7505	7.500000000	50000	2	5	1.29
99.06523	18.7405	7.500000000	50000	2	5	1.29
99.07523	18.7405	7.500000000	50000	2	5	1.29
99.14523	18.7405	7.500000000	40000	2	4	1.03
99.05523	18.7305	7.500000000	40000	2	4	1.03
99.07523	18.7305	7.500000000	40000	2	4	1.03
99.09523	18.7305	7.500000000	50000	2	5	1.29
99.10523	18.7305	7.500000000	70000	2	7	1.81
99.11523	18.7305	7.500000000	70000	2	7	1.81
99.15523	18.7305	7.500000000	40000	2	4	1.03
99.19523	18.7305	7.500000000	40000	2	4	1.03
99.20523	18.7305	7.500000000	50000	2	5	1.29
98.97523	18.7205	7.500000000	50000	2	5	1.29
99.07523	18.7205	7.500000000	50000	2	5	1.29
99.08523	18.7205	7.500000000	40000	2	4	1.03
99.09523	18.7205	7.500000000	40000	2	4	1.03
99.14523	18.7205	7.500000000	50000	2	5	1.29
99.15523	18.7205	7.500000000	50000	2	5	1.29
99.08523	18.7105	7.500000000	50000	2	5	1.29
99.14523	18.7105	7.500000000	70000	2	7	1.81
99.15523	18.7105	7.500000000	70000	2	7	1.81
99.16523	18.7105	7.500000000	70000	2	7	1.81
98.90523	18.7005	7.500000000	40000	2	4	1.03
99.07523	18.7005	7.500000000	40000	2	4	1.03
99.12523	18.7005	7.500000000	60000	2	6	1.55
99.13523	18.7005	7.500000000	60000	2	6	1.55
98.90523	18.6905	7.500000000	40000	2	4	1.03
98.95523	18.6905	7.500000000	40000	2	4	1.03
98.96523	18.6905	7.500000000	70000	2	7	1.81
98.97523	18.6905	7.500000000	40000	2	4	1.03
99.11523	18.6905	7.500000000	50000	2	5	1.29
99.12523	18.6905	7.500000000	60000	2	6	1.55
98.93523	18.6805	7.500000000	60000	2	6	1.55
98.94523	18.6805	7.500000000	40000	2	4	1.03
98.95523	18.6805	7.500000000	60000	2	6	1.55
98.96523	18.6805	7.500000000	70000	2	7	1.81
98.89523	18.6705	7.500000000	50000	2	5	1.29
98.90523	18.6705	7.500000000	50000	2	5	1.29
98.94523	18.6705	7.500000000	60000	2	6	1.55
98.84523	18.6605	7.500000000	40000	2	4	1.03
98.92523	18.6605	7.500000000	40000	2	4	1.03
98.93523	18.6605	7.500000000	40000	2	4	1.03
98.95523	18.6605	7.500000000	40000	2	4	1.03
