LONG	LAT	DPGAG	MMIYAMAZAK	DISTKM	DPGAGAL
98.23301	18.12354	0.37	9	590.425545	362.56656050
98.23301	18.14854	0.37	9	590.110872	362.56656050
98.23301	18.17354	0.37	9	589.808854	364.46905060
98.23301	18.19854	0.37	9	589.519510	364.46905060
98.23301	18.22354	0.37	9	589.242858	364.46905060
98.23301	18.24854	0.37	9	588.978916	359.09010310
98.23301	18.27354	0.35	9	588.727701	343.95353880
98.23301	18.29854	0.33	9	588.489230	321.93859020
98.23301	18.32354	0.34	9	588.263518	335.95229300
98.23301	18.34854	0.36	9	588.050580	350.33472590
98.23301	18.37354	0.36	9	587.850430	355.53911510
98.23301	18.39854	0.36	9	587.663080	355.53911510
98.23301	18.42354	0.37	9	587.488543	358.92731270
98.23301	18.44854	0.37	9	587.326831	364.46905060
98.23301	18.47354	0.37	9	587.177954	364.46905060
98.23301	18.49854	0.37	9	587.041921	364.46905060
98.23301	18.52354	0.37	9	586.918743	362.56656050
98.23301	18.54854	0.37	9	586.808426	362.56656050
98.23301	18.59854	0.35	9	586.626405	345.38629030
98.23301	18.62354	0.36	9	586.554714	357.09837240
98.23301	18.64854	0.37	9	586.495908	362.56656050
98.23301	18.67354	0.36	9	586.449992	357.25920150
98.23301	18.69854	0.35	9	586.416968	345.38629030
98.23301	18.72354	0.34	9	586.396840	331.62952170
98.23301	18.74854	0.32	9	586.389607	311.45233930
98.23301	18.77354	0.32	9	586.395271	313.64314500
98.23301	18.79854	0.33	9	586.413832	325.68080780
98.23301	18.82354	0.34	9	586.445287	329.99965650
98.23301	18.84854	0.34	9	586.489636	329.99965650
98.23301	18.87354	0.33	9	586.546874	325.80829430
98.23301	18.89854	0.32	9	586.495908	313.87458190
98.23301	18.92354	0.30	9	586.449992	296.16965600
98.23301	18.94854	0.28	8	586.416968	275.06672590
98.23301	18.97354	0.27	8	586.396840	267.63818850
98.23301	18.99854	0.28	8	586.389607	275.71984870
98.23301	19.02354	0.28	8	586.389607	278.57652590
98.23301	19.04854	0.28	8	586.395271	278.57652590
98.23301	19.07354	0.28	8	586.413832	275.80418590
98.25801	17.57354	0.34	9	597.816887	331.21077780
98.25801	17.59854	0.33	9	597.227593	322.19650510
98.25801	17.62354	0.31	9	596.650393	308.43875580
98.25801	17.64854	0.31	9	596.085320	305.12508880
98.25801	17.67354	0.33	9	595.532410	321.56887950
98.25801	17.69854	0.35	9	594.991697	343.66130060
98.25801	17.72354	0.37	9	594.463214	358.92731270
