LONG	LAT	DPGAG	MMIYAMAZAK	DISTKM	DPGAGAL
99.35801	17.57354	0.40	9	480.449463	388.82876920
99.35801	17.59854	0.39	9	479.716015	386.91843380
99.35801	17.62354	0.39	9	478.997231	386.91843380
99.35801	17.64854	0.39	9	478.293180	386.91843380
99.35801	17.67354	0.39	9	477.603924	383.26055330
99.35801	17.69854	0.40	9	476.929530	388.82876920
99.35801	17.72354	0.40	9	476.270059	388.82876920
99.35801	17.74854	0.39	9	475.625575	383.42432440
99.35801	17.77354	0.38	9	474.996137	376.71657580
99.35801	17.79854	0.38	9	474.381806	376.71657580
99.35801	17.82354	0.38	9	473.782641	376.71657580
99.35801	17.84854	0.38	9	473.198699	376.71657580
99.35801	17.87354	0.38	9	472.630037	371.31997630
99.35801	17.89854	0.36	9	472.076709	357.55242030
99.35801	17.92354	0.35	9	471.538771	343.71033390
99.35801	17.94854	0.34	9	471.016274	337.84497650
99.35801	17.97354	0.34	9	470.509270	334.90200080
99.35801	17.99854	0.36	9	470.017809	355.45379720
99.35801	18.02354	0.38	9	469.541941	369.47534540
99.35801	18.04854	0.38	9	469.081711	374.61304930
99.35801	18.07354	0.39	9	468.637168	383.26055330
99.35801	18.09854	0.40	9	468.208354	388.82876920
99.35801	18.12354	0.40	9	467.795314	388.82876920
99.35801	18.14854	0.40	9	467.398089	388.82876920
99.35801	18.17354	0.39	9	467.016720	386.91843380
99.35801	18.19854	0.39	9	466.651245	386.91843380
99.35801	18.22354	0.39	9	466.301702	381.58263550
99.35801	18.24854	0.37	9	465.968127	366.52158240
99.35801	18.27354	0.37	9	465.650554	358.06923080
99.35801	18.29854	0.38	9	465.349015	369.11446070
99.35801	18.32354	0.38	9	465.063543	373.03908200
99.35801	18.34854	0.38	9	464.794166	373.03908200
99.35801	18.37354	0.38	9	464.540913	373.03908200
99.35801	18.39854	0.38	9	464.303810	373.03908200
99.35801	18.42354	0.38	9	464.082881	373.03908200
99.35801	18.44854	0.38	9	463.878150	373.03908200
99.35801	18.47354	0.38	9	463.689639	373.03908200
99.35801	18.49854	0.38	9	463.517367	373.03908200
99.35801	18.52354	0.39	9	463.361352	380.78339350
99.35801	18.54854	0.41	9	463.221610	403.18864680
99.35801	18.57354	0.43	9	463.098157	418.49584680
99.35801	18.59854	0.43	9	462.991005	424.01699070
99.35801	18.62354	0.43	9	462.900166	424.01699070
99.35801	18.64854	0.43	9	462.825649	418.65765650
99.35801	18.67354	0.41	9	462.767463	403.48284630
99.35801	18.69854	0.40	9	462.725612	397.12911770
99.35801	18.72354	0.40	9	462.700103	397.12911770
99.35801	18.82354	0.40	9	462.761501	397.12911770
99.35801	18.84854	0.40	9	462.817701	392.63669140
99.38301	17.22354	0.13	7	489.635744	125.09166610
99.38301	17.24854	0.14	7	488.699478	136.41148220
99.38301	17.27354	0.15	7	487.776919	149.15130120
99.38301	17.29854	0.17	8	486.868145	163.50823680
99.38301	17.32354	0.18	8	485.973233	179.68528660
99.38301	17.34854	0.20	8	485.092260	197.88446770
99.38301	17.37354	0.22	8	484.225303	218.27053170
99.38301	17.39854	0.25	8	483.372436	240.91997060
99.38301	17.42354	0.27	8	482.533734	265.72000770
99.38301	17.44854	0.30	9	481.709272	292.21953740
99.38301	17.47354	0.33	9	480.899122	319.41730050
99.38301	17.49854	0.35	9	480.103357	345.52750610
99.38301	17.52354	0.38	9	479.322049	367.88372610
99.38301	17.54854	0.39	9	478.555268	383.26055330
99.38301	17.57354	0.40	9	477.803084	388.82876920
99.38301	17.59854	0.40	9	477.065567	388.82876920
99.38301	17.62354	0.40	9	476.342784	388.82876920
99.38301	17.64854	0.40	9	475.634803	388.82876920
99.38301	17.67354	0.39	9	474.941690	386.91843380
99.38301	17.69854	0.40	9	474.263510	388.82876920
99.38301	17.72354	0.40	9	473.600327	388.82876920
99.38301	17.79854	0.38	9	471.701387	376.71657580
99.38301	17.82354	0.38	9	471.098812	376.71657580
99.38301	17.84854	0.38	9	470.511540	376.71657580
99.38301	17.87354	0.38	9	469.939626	374.80820170
99.38301	17.89854	0.38	9	469.383127	369.48122940
99.38301	17.92354	0.37	9	468.842098	362.44201600
99.38301	17.94854	0.36	9	468.316592	357.55242030
99.38301	17.97354	0.35	9	467.806662	344.11927120
99.38301	17.99854	0.37	9	467.312359	366.23032490
99.38301	18.02354	0.39	9	466.833733	381.42180640
99.38301	18.04854	0.39	9	466.370831	386.91843380
99.38301	18.07354	0.39	9	465.923701	381.58263550
99.38301	18.09854	0.39	9	465.492388	379.85274240
99.38301	18.12354	0.39	9	465.076935	383.26055330
99.38301	18.14854	0.40	9	464.677387	388.82876920
99.38301	18.17354	0.40	9	464.293783	388.82876920
99.38301	18.19854	0.40	9	463.926163	388.82876920
99.38301	18.22354	0.39	9	463.574565	383.42432440
99.38301	18.24854	0.38	9	463.239026	368.17792560
99.38301	18.27354	0.35	9	462.919581	345.90310080
99.38301	18.29854	0.35	9	462.616262	342.64140900
99.38301	18.32354	0.35	9	462.329103	345.86877750
99.38301	18.34854	0.35	9	462.058132	345.86877750
99.38301	18.37354	0.35	9	461.803378	345.86877750
99.38301	18.39854	0.35	9	461.564868	345.86877750
99.38301	18.42354	0.35	9	461.342628	345.86877750
99.38301	18.44854	0.35	9	461.136681	345.86877750
99.38301	18.47354	0.35	9	460.947048	345.86877750
99.38301	18.49854	0.36	9	460.773751	348.81959850
99.38301	18.52354	0.38	9	460.616806	374.08741290
99.38301	18.54854	0.40	9	460.476232	395.40510870
99.38301	18.57354	0.42	9	460.352043	409.89737600
99.38301	18.59854	0.42	9	460.244251	415.10961050
99.38301	18.62354	0.42	9	460.152870	415.10961050
99.38301	18.64854	0.42	9	460.077908	410.05035980
99.38301	18.67354	0.40	9	460.019374	395.68361750
99.38301	18.69854	0.38	9	459.977274	374.44829760
99.38301	18.72354	0.38	9	459.951612	373.03908200
99.38301	18.74854	0.38	9	459.942391	373.03908200
99.38301	18.77354	0.38	9	459.949613	373.03908200
99.38301	18.79854	0.38	9	459.973275	373.03908200
99.38301	18.82354	0.38	9	460.013377	373.03908200
99.38301	18.84854	0.38	9	460.069913	369.23017920
99.38301	18.92354	0.35	9	460.019374	342.73653350
99.38301	18.97354	0.39	9	459.951612	380.78339350
99.40801	17.22354	0.13	7	487.054809	124.46404050
99.40801	17.24854	0.14	7	486.113572	135.65146680
99.40801	17.27354	0.15	7	485.186096	148.22653410
99.40801	17.29854	0.17	8	484.272460	162.37164600
99.40801	17.32354	0.18	8	483.372742	178.27901300
99.40801	17.34854	0.20	8	482.487022	196.13103870
99.40801	17.37354	0.22	8	481.615375	216.07188080
99.40801	17.39854	0.24	8	480.757878	238.15057260
99.40801	17.42354	0.27	8	479.914607	262.22491770
99.40801	17.44854	0.29	8	479.085637	287.82517750
99.40801	17.49854	0.35	9	477.470898	338.88153940
99.40801	17.52354	0.37	9	476.685275	360.09626530
99.40801	17.54854	0.38	9	475.914246	374.61304930
99.40801	17.57354	0.39	9	475.157881	379.85274240
99.40801	17.59854	0.39	9	474.416252	379.85274240
99.40801	17.62354	0.39	9	473.689427	383.26055330
99.40801	17.64854	0.40	9	472.977474	388.82876920
99.40801	17.67354	0.40	9	472.280461	388.82876920
99.40801	17.69854	0.39	9	471.598454	383.42432440
99.40801	17.72354	0.40	9	470.931518	388.82876920
99.40801	17.82354	0.38	9	468.415751	371.15620520
99.40801	17.84854	0.38	9	467.825111	376.71657580
99.40801	17.87354	0.38	9	467.249908	376.71657580
99.40801	17.89854	0.38	9	466.690202	374.80820170
99.40801	17.92354	0.38	9	466.146048	374.80820170
99.40801	17.94854	0.38	9	465.617499	369.48122940
99.40801	17.97354	0.36	9	465.104610	357.55242030
99.40801	17.99854	0.38	9	464.607433	367.88372610
99.40801	18.02354	0.39	9	464.126017	383.26055330
99.40801	18.04854	0.40	9	463.660412	388.82876920
99.40801	18.07354	0.39	9	463.210665	383.42432440
99.40801	18.09854	0.38	9	462.776823	368.17792560
99.40801	18.12354	0.38	9	462.358931	374.61304930
99.40801	18.14854	0.39	9	461.957031	379.85274240
99.40801	18.17354	0.39	9	461.571167	383.26055330
99.40801	18.19854	0.40	9	461.201377	388.82876920
99.40801	18.22354	0.39	9	460.847700	383.42432440
99.40801	18.24854	0.38	9	460.510174	368.17792560
99.40801	18.27354	0.35	9	460.188834	345.90310080
99.40801	18.29854	0.33	9	459.883715	319.82819910
99.40801	18.32354	0.32	9	459.594848	317.98749090
99.40801	18.34854	0.32	9	459.322264	317.98749090
99.40801	18.37354	0.32	9	459.065992	317.98749090
99.40801	18.39854	0.32	9	458.826060	317.98749090
99.40801	18.42354	0.32	9	458.602492	317.98749090
99.40801	18.44854	0.32	9	458.395314	317.98749090
99.40801	18.47354	0.32	9	458.204547	317.98749090
99.40801	18.49854	0.34	9	458.030211	337.30561070
99.40801	18.52354	0.37	9	457.872327	360.34437360
99.40801	18.54854	0.39	9	457.730909	379.55952360
99.40801	18.57354	0.40	9	457.605975	392.50037890
99.40801	18.59854	0.40	9	457.497537	397.12911770
99.40801	18.62354	0.40	9	457.405607	397.12911770
99.40801	18.64854	0.40	9	457.330195	392.63669140
99.40801	18.67354	0.39	9	457.271309	379.80959320
99.40801	18.69854	0.37	9	457.228955	360.67093500
99.40801	18.72354	0.35	9	457.203139	345.86877750
99.40801	18.74854	0.35	9	457.193863	345.86877750
99.40801	18.77354	0.35	9	457.201128	345.86877750
99.40801	18.79854	0.35	9	457.224933	345.86877750
99.40801	18.82354	0.35	9	457.265276	345.86877750
99.40801	18.84854	0.35	9	457.322151	342.73653350
99.40801	18.87354	0.34	9	457.395554	333.67420820
99.40801	18.89854	0.33	9	457.330195	319.82133450
99.40801	18.92354	0.33	9	457.271309	322.06999930
99.40801	18.94854	0.36	9	457.228955	348.81959850
99.40801	18.97354	0.38	9	457.203139	374.08741290
99.40801	18.99854	0.40	9	457.193863	395.40510870
99.43301	17.24854	0.14	7	483.529476	134.00885290
99.43301	17.27354	0.15	7	482.597034	146.22793880
99.43301	17.29854	0.16	7	481.678488	159.92390620
99.43301	17.32354	0.18	8	480.773916	175.25954550
99.43301	17.34854	0.20	8	479.883399	192.38391770
99.43301	17.37354	0.22	8	479.007014	211.39607010
99.43301	17.42354	0.26	8	477.296952	254.88758210
99.43301	17.52354	0.35	9	474.049788	344.31148150
99.43301	17.62354	0.38	9	471.037178	374.61304930
99.43301	17.64854	0.39	9	470.321210	379.85274240
99.43301	17.67354	0.39	9	469.620255	379.85274240
99.43301	17.69854	0.38	9	468.934379	374.76701370
99.43301	17.87354	0.38	9	464.560897	376.71657580
99.43301	17.89854	0.38	9	463.997947	376.71657580
99.43301	17.92354	0.38	9	463.450632	376.71657580
99.43301	17.94854	0.38	9	462.919006	374.80820170
99.43301	17.97354	0.38	9	462.403124	369.48122940
99.43301	17.99854	0.38	9	461.903038	367.88372610
99.43301	18.02354	0.39	9	461.418801	383.26055330
99.43301	18.04854	0.40	9	460.950461	388.82876920
99.43301	18.07354	0.39	9	460.498068	383.42432440
99.43301	18.09854	0.38	9	460.061668	368.17792560
99.43301	18.12354	0.36	9	459.641307	357.19545830
99.43301	18.14854	0.37	9	459.237029	361.81929370
99.43301	18.17354	0.38	9	458.848877	374.61304930
99.43301	18.19854	0.39	9	458.476891	379.85274240
99.43301	18.22354	0.38	9	458.121111	374.76701370
99.43301	18.24854	0.37	9	457.781575	360.37477420
99.43301	18.27354	0.35	9	457.458319	339.23948210
99.43301	18.29854	0.32	9	457.151377	314.34628180
99.43301	18.32354	0.30	9	456.860782	290.94271150
99.43301	18.34854	0.30	9	456.586566	290.94271150
99.43301	18.37354	0.30	9	456.328758	290.94271150
99.43301	18.39854	0.30	9	456.087385	290.94271150
99.43301	18.42354	0.30	9	455.862475	290.94271150
99.43301	18.44854	0.30	9	455.654051	290.94271150
99.43301	18.47354	0.31	9	455.462135	299.31857130
99.43301	18.49854	0.33	9	455.286750	321.27762200
99.43301	18.52354	0.35	9	455.127913	341.47049500
99.43301	18.54854	0.37	9	454.985643	358.06923080
99.43301	18.57354	0.38	9	454.859955	369.11446070
99.43301	18.59854	0.38	9	454.750862	373.03908200
99.43301	18.62354	0.38	9	454.658376	373.03908200
99.43301	18.64854	0.38	9	454.582509	369.23017920
99.43301	18.67354	0.37	9	454.523267	358.28301580
99.43301	18.69854	0.35	9	454.480657	341.75488780
99.43301	18.72354	0.33	9	454.454685	321.60124140
99.43301	18.74854	0.32	9	454.445353	317.98749090
99.43301	18.77354	0.32	9	454.452661	317.98749090
99.43301	18.79854	0.32	9	454.476610	317.98749090
99.43301	18.82354	0.32	9	454.517197	317.98749090
99.43301	18.84854	0.32	9	454.574417	315.45737520
99.43301	18.87354	0.32	9	454.648263	314.95919740
99.43301	18.89854	0.33	9	454.582509	325.17478470
99.43301	18.92354	0.34	9	454.523267	328.80520650
99.43301	18.94854	0.34	9	454.480657	337.30561070
99.43301	18.97354	0.37	9	454.454685	360.34437360
99.43301	18.99854	0.39	9	454.445353	380.78339350
99.45801	17.32354	0.17	8	478.176781	170.81124900
99.45801	17.34854	0.19	8	477.281417	186.90003900
99.45801	17.67354	0.37	9	466.961089	361.81929370
99.45801	17.69854	0.38	9	466.271302	367.88372610
99.45801	17.72354	0.39	9	465.596735	383.26055330
99.45801	17.89854	0.38	9	461.306373	371.15620520
99.45801	17.92354	0.38	9	460.755861	376.71657580
99.45801	17.94854	0.38	9	460.221122	376.71657580
99.45801	17.97354	0.38	9	459.702212	371.31997630
99.45801	17.99854	0.38	9	459.199185	367.88372610
99.45801	18.02354	0.39	9	458.712093	383.26055330
99.45801	18.04854	0.40	9	458.240987	388.82876920
99.45801	18.07354	0.39	9	457.785917	383.42432440
99.45801	18.09854	0.38	9	457.346929	368.17792560
99.45801	18.12354	0.35	9	456.924071	345.90310080
99.45801	18.14854	0.35	9	456.517387	344.31148150
99.45801	18.17354	0.36	9	456.126920	357.19545830
99.45801	18.19854	0.37	9	455.752713	361.81929370
99.45801	18.22354	0.36	9	455.394804	357.33177070
99.45801	18.24854	0.35	9	455.053234	344.55958970
99.45801	18.27354	0.33	9	454.728038	325.61510330
99.45801	18.29854	0.31	9	454.419252	303.03234970
99.45801	18.32354	0.28	8	454.126909	279.03939980
99.45801	18.34854	0.27	8	453.851041	265.59644390
99.45801	18.37354	0.27	8	453.591678	265.59644390
99.45801	18.39854	0.29	8	453.348848	280.98503910
99.45801	18.42354	0.31	9	453.122578	299.61963550
99.45801	18.44854	0.32	9	452.912893	314.95919740
99.45801	18.47354	0.33	9	452.719816	325.17478470
99.45801	18.49854	0.34	9	452.543368	328.80520650
99.45801	18.52354	0.34	9	452.383568	328.80520650
99.45801	18.54854	0.34	9	452.240434	333.49572720
99.45801	18.57354	0.35	9	452.113983	342.64140900
99.45801	18.59854	0.35	9	452.004227	345.86877750
99.45801	18.62354	0.35	9	451.911180	345.86877750
99.45801	18.64854	0.35	9	451.834851	342.73653350
99.45801	18.67354	0.34	9	451.775248	333.67420820
99.45801	18.69854	0.33	9	451.732380	319.82133450
99.45801	18.72354	0.31	9	451.706250	302.66558090
99.45801	18.74854	0.30	9	451.696861	290.94271150
99.45801	18.77354	0.30	9	451.704214	290.94271150
99.45801	18.79854	0.30	9	451.728308	290.94271150
99.45801	18.82354	0.30	9	451.769142	297.70439670
99.45801	18.84854	0.33	9	451.826709	319.36042190
99.45801	18.87354	0.34	9	451.901005	337.47624650
99.45801	18.89854	0.36	9	451.834851	349.69827430
99.45801	18.92354	0.36	9	451.775248	354.07400160
99.45801	18.94854	0.36	9	451.732380	354.07400160
99.45801	18.97354	0.36	9	451.706250	354.07400160
99.45801	18.99854	0.38	9	451.696861	374.08741290
99.45801	19.02354	0.40	9	451.696861	395.40510870
99.48301	17.92354	0.38	9	458.061746	371.15620520
99.48301	17.94854	0.38	9	457.523859	376.71657580
99.48301	17.97354	0.38	9	457.001886	374.52773150
99.48301	17.99854	0.38	9	456.495884	374.52773150
99.48301	18.02354	0.39	9	456.005904	383.26055330
99.48301	18.04854	0.40	9	455.532000	388.82876920
99.48301	18.07354	0.39	9	455.074220	383.42432440
99.48301	18.09854	0.38	9	454.632614	368.17792560
99.48301	18.12354	0.35	9	454.207229	345.90310080
99.48301	18.14854	0.33	9	453.798110	323.05066430
99.48301	18.17354	0.34	9	453.405301	333.95663980
99.48301	18.19854	0.34	9	453.028846	337.84301520
99.48301	18.22354	0.34	9	452.668784	334.07137760
99.48301	18.24854	0.33	9	452.325155	323.26150730
99.48301	18.27354	0.31	9	451.997997	307.02561750
99.48301	18.29854	0.29	8	451.687344	287.37014890
99.48301	18.32354	0.27	8	451.393232	266.14757770
99.48301	18.34854	0.26	8	451.115692	251.60235440
99.48301	18.37354	0.28	8	450.854755	274.60679400
99.48301	18.39854	0.30	9	450.610451	297.70439670
99.48301	18.42354	0.33	9	450.382805	319.36042190
99.48301	18.44854	0.34	9	450.171844	337.47624650
99.48301	18.47354	0.36	9	449.977591	349.69827430
99.48301	18.49854	0.36	9	449.800067	354.07400160
99.48301	18.52354	0.36	9	449.639292	354.07400160
99.48301	18.54854	0.36	9	449.495284	349.82674150
99.48301	18.57354	0.34	9	449.368060	337.71258670
99.48301	18.59854	0.33	9	449.257634	325.28167720
99.48301	18.62354	0.32	9	449.164017	317.98749090
99.48301	18.64854	0.32	9	449.087221	315.45737520
99.48301	18.67354	0.31	9	449.027254	308.08865840
99.48301	18.69854	0.30	9	448.984123	296.69333110
99.48301	18.72354	0.29	8	448.957833	282.36875740
99.48301	18.74854	0.27	8	448.948387	266.24270220
99.48301	18.77354	0.27	8	448.955785	265.59644390
99.48301	18.79854	0.29	8	448.980027	285.16757540
99.48301	18.82354	0.32	9	449.021110	310.66388470
99.48301	18.84854	0.34	9	449.079030	334.90200080
99.48301	18.87354	0.36	9	449.153780	355.45379720
99.48301	18.89854	0.38	9	449.087221	369.47534540
99.48301	18.92354	0.38	9	449.027254	374.52773150
99.48301	18.94854	0.38	9	448.984123	374.52773150
99.48301	18.97354	0.38	9	448.957833	374.52773150
99.48301	18.99854	0.38	9	448.948387	374.52773150
99.48301	19.02354	0.39	9	448.948387	379.55952360
99.48301	19.04854	0.40	9	448.955785	395.40510870
99.50801	17.94854	0.39	9	454.827227	381.42180640
99.50801	17.97354	0.39	9	454.302156	386.91843380
99.50801	17.99854	0.39	9	453.793144	386.91843380
99.50801	18.02354	0.39	9	453.300243	386.91843380
99.50801	18.04854	0.40	9	452.823506	388.82876920
99.50801	18.07354	0.39	9	452.362986	383.42432440
99.50801	18.09854	0.38	9	451.918730	369.62342580
99.50801	18.12354	0.36	9	451.490788	355.72348010
99.50801	18.14854	0.34	9	451.079205	337.71258670
99.50801	18.17354	0.33	9	450.684027	319.66835070
99.50801	18.19854	0.32	9	450.305297	311.05713140
99.50801	18.22354	0.31	9	449.943055	307.98764990
99.50801	18.24854	0.31	9	449.597343	299.12636100
99.50801	18.27354	0.29	8	449.268198	285.64123650
99.50801	18.29854	0.27	8	448.955657	269.04544280
99.50801	18.32354	0.27	8	448.659754	267.63818850
99.50801	18.34854	0.28	8	448.380522	275.71984870
99.50801	18.37354	0.29	8	448.117993	285.16757540
99.50801	18.39854	0.32	9	447.872195	310.66388470
99.50801	18.42354	0.34	9	447.643157	334.90200080
99.50801	18.44854	0.36	9	447.430904	355.45379720
99.50801	18.47354	0.38	9	447.235461	369.47534540
99.50801	18.49854	0.38	9	447.056848	374.52773150
99.50801	18.52354	0.38	9	446.895086	374.52773150
99.50801	18.54854	0.38	9	446.750194	369.62342580
99.50801	18.57354	0.36	9	446.622188	355.72348010
99.50801	18.59854	0.36	9	446.511082	349.82674150
99.50801	18.62354	0.34	9	446.416890	337.71258670
99.50801	18.64854	0.33	9	446.339621	319.66835070
99.50801	18.67354	0.30	9	446.279285	298.04959080
99.50801	18.69854	0.28	8	446.235889	274.96081400
99.50801	18.72354	0.27	8	446.209436	261.86893630
99.50801	18.74854	0.25	8	446.199932	248.34850790
99.50801	18.77354	0.27	8	446.207376	264.98450900
99.50801	18.79854	0.30	9	446.231767	291.29280890
99.50801	18.82354	0.32	9	446.273103	318.26207710
99.50801	18.84854	0.35	9	446.331380	344.11927120
99.50801	18.87354	0.37	9	446.406590	366.23032490
99.50801	18.89854	0.39	9	446.339621	381.42180640
99.50801	18.92354	0.39	9	446.279285	386.91843380
99.50801	18.94854	0.39	9	446.235889	386.91843380
99.50801	18.97354	0.39	9	446.209436	386.91843380
99.50801	18.99854	0.39	9	446.199932	386.91843380
99.50801	19.02354	0.39	9	446.199932	386.91843380
99.50801	19.04854	0.39	9	446.207376	386.91843380
99.50801	19.07354	0.40	9	446.231767	392.50037890
99.53301	17.97354	0.40	9	451.603033	388.82876920
99.53301	17.99854	0.40	9	451.090974	388.82876920
99.53301	18.02354	0.40	9	450.595118	388.82876920
99.53301	18.04854	0.40	9	450.115516	388.82876920
99.53301	18.07354	0.39	9	449.652222	386.91843380
99.53301	18.09854	0.39	9	449.205286	381.58263550
99.53301	18.12354	0.38	9	448.774756	369.62342580
99.53301	18.14854	0.36	9	448.360680	355.72348010
99.53301	18.17354	0.34	9	447.963104	335.24817560
99.53301	18.19854	0.32	9	447.582071	311.04634400
99.53301	18.22354	0.29	8	447.217624	285.55591870
99.53301	18.24854	0.28	8	446.869803	274.27827120
99.53301	18.27354	0.27	8	446.538648	265.84357150
99.53301	18.29854	0.28	8	446.224195	276.59460190
99.53301	18.32354	0.30	9	445.926479	291.56249180
99.53301	18.34854	0.31	9	445.645535	301.56331350
99.53301	18.37354	0.31	9	445.381394	305.12508880
99.53301	18.39854	0.32	9	445.134085	318.26207710
99.53301	18.42354	0.35	9	444.903637	344.11927120
99.53301	18.44854	0.37	9	444.690077	366.23032490
99.53301	18.47354	0.39	9	444.493428	381.42180640
99.53301	18.49854	0.39	9	444.313713	386.91843380
99.53301	18.52354	0.39	9	444.150952	386.91843380
99.53301	18.54854	0.39	9	444.005164	381.58263550
99.53301	18.57354	0.38	9	443.876367	374.52773150
99.53301	18.59854	0.38	9	443.764574	369.62342580
99.53301	18.62354	0.36	9	443.669798	355.72348010
99.53301	18.64854	0.34	9	443.592051	335.24817560
99.53301	18.67354	0.32	9	443.531341	311.04634400
99.53301	18.69854	0.29	8	443.487676	285.55591870
99.53301	18.72354	0.27	8	443.461060	260.47443070
99.53301	18.74854	0.25	8	443.451496	242.59788840
99.53301	18.77354	0.27	8	443.458986	265.72000770
99.53301	18.79854	0.30	9	443.483528	292.21953740
99.53301	18.82354	0.33	9	443.525121	319.41730050
99.53301	18.84854	0.35	9	443.583759	345.52750610
99.53301	18.87354	0.38	9	443.659434	367.88372610
99.53301	18.89854	0.39	9	443.592051	383.26055330
99.53301	18.92354	0.40	9	443.531341	388.82876920
99.53301	18.94854	0.40	9	443.487676	388.82876920
99.53301	18.97354	0.40	9	443.461060	388.82876920
99.53301	18.99854	0.40	9	443.451496	388.82876920
99.53301	19.02354	0.40	9	443.451496	388.82876920
99.53301	19.04854	0.40	9	443.458986	388.82876920
99.53301	19.07354	0.40	9	443.483528	388.82876920
99.55801	17.99854	0.39	9	448.389387	383.26055330
99.55801	18.02354	0.40	9	447.890539	388.82876920
99.55801	18.04854	0.39	9	447.408039	383.42432440
99.55801	18.07354	0.40	9	446.941938	388.82876920
99.55801	18.09854	0.39	9	446.492289	386.91843380
99.55801	18.12354	0.39	9	446.059141	381.58263550
99.55801	18.14854	0.37	9	445.642541	366.52158240
99.55801	18.17354	0.35	9	445.242538	344.49094320
99.55801	18.19854	0.32	9	444.859175	318.66905310
99.55801	18.22354	0.31	9	444.492495	301.65353470
99.55801	18.24854	0.30	9	444.142541	298.80764480
99.55801	18.27354	0.30	9	443.809350	290.57202020
99.55801	18.29854	0.30	9	443.492962	295.86859180
99.55801	18.32354	0.32	9	443.193412	313.64314500
99.55801	18.34854	0.33	9	442.910734	325.68080780
99.55801	18.37354	0.34	9	442.644960	329.99965650
99.55801	18.39854	0.33	9	442.396122	325.80829430
99.55801	18.42354	0.35	9	442.164247	345.52750610
99.55801	18.44854	0.38	9	441.949363	367.88372610
99.55801	18.47354	0.39	9	441.751494	383.26055330
99.55801	18.49854	0.40	9	441.570663	388.82876920
99.55801	18.52354	0.40	9	441.406891	388.82876920
99.55801	18.54854	0.39	9	441.260197	386.91843380
99.55801	18.57354	0.39	9	441.130598	386.91843380
99.55801	18.59854	0.39	9	441.018108	381.58263550
99.55801	18.62354	0.37	9	440.922743	366.52158240
99.55801	18.64854	0.35	9	440.844511	344.49094320
99.55801	18.67354	0.32	9	440.783423	318.66905310
99.55801	18.69854	0.30	9	440.739485	291.70174620
99.55801	18.72354	0.27	8	440.712703	265.37383300
99.55801	18.74854	0.27	8	440.703080	262.15529050
99.55801	18.77354	0.28	8	440.710616	277.76747730
99.55801	18.79854	0.30	9	440.735312	290.41021040
99.55801	18.82354	0.32	9	440.777164	313.95303510
99.55801	18.84854	0.35	9	440.836167	338.88153940
99.55801	18.87354	0.37	9	440.912314	360.09626530
99.55801	18.89854	0.38	9	440.844511	374.61304930
99.55801	18.92354	0.39	9	440.783423	379.85274240
99.55801	18.94854	0.39	9	440.739485	379.85274240
99.55801	18.97354	0.39	9	440.712703	379.85274240
99.55801	18.99854	0.39	9	440.703080	379.85274240
99.55801	19.02354	0.39	9	440.703080	379.85274240
99.55801	19.04854	0.39	9	440.710616	379.85274240
99.55801	19.07354	0.39	9	440.735312	381.42180640
99.55801	19.09854	0.39	9	440.777164	386.91843380
99.55801	19.12354	0.39	9	440.836167	386.91843380
99.55801	19.14854	0.39	9	440.912314	381.58263550
99.55801	19.17354	0.38	9	441.005597	367.88372610
99.55801	19.19854	0.39	9	441.116005	383.26055330
99.55801	19.22354	0.40	9	441.243524	388.82876920
99.55801	19.24854	0.40	9	441.388140	388.82876920
99.58301	18.02354	0.40	9	445.186518	388.82876920
99.58301	18.04854	0.39	9	444.701083	383.42432440
99.58301	18.07354	0.40	9	444.232142	388.82876920
99.58301	18.09854	0.40	9	443.779747	388.82876920
99.58301	18.12354	0.39	9	443.343949	383.42432440
99.58301	18.14854	0.38	9	442.924796	368.17792560
99.58301	18.17354	0.35	9	442.522336	345.90310080
99.58301	18.19854	0.34	9	442.136614	328.80520650
99.58301	18.22354	0.34	9	441.767675	328.80520650
99.58301	18.24854	0.33	9	441.415560	325.28167720
99.58301	18.27354	0.32	9	441.080310	315.15729170
99.58301	18.29854	0.32	9	440.761962	311.11204860
99.58301	18.32354	0.34	9	440.460555	331.36376150
99.58301	18.34854	0.35	9	440.176122	345.23820990
99.58301	18.37354	0.36	9	439.908696	350.25038870
99.58301	18.39854	0.35	9	439.658309	345.38629030
99.58301	18.42354	0.35	9	439.424990	338.88153940
99.58301	18.44854	0.37	9	439.208766	360.09626530
99.58301	18.47354	0.38	9	439.009661	374.61304930
99.58301	18.49854	0.39	9	438.827700	383.26055330
99.58301	18.52354	0.40	9	438.662904	388.82876920
99.58301	18.54854	0.40	9	438.515292	388.82876920
99.58301	18.57354	0.40	9	438.384881	388.82876920
99.58301	18.59854	0.39	9	438.271688	383.42432440
99.58301	18.62354	0.38	9	438.175724	368.17792560
99.58301	18.64854	0.35	9	438.097002	345.90310080
99.58301	18.67354	0.33	9	438.035530	319.82819910
99.58301	18.69854	0.30	9	437.991317	292.63141670
99.58301	18.72354	0.27	8	437.964367	266.11129310
99.58301	18.74854	0.29	8	437.954683	280.98503910
99.58301	18.77354	0.31	9	437.962267	299.61963550
99.58301	18.79854	0.32	9	437.987118	314.95919740
99.58301	18.82354	0.33	9	438.029232	325.17478470
99.58301	18.84854	0.34	9	438.088605	328.80520650
99.58301	18.87354	0.35	9	438.165230	344.31148150
99.58301	18.89854	0.36	9	438.097002	357.19545830
99.58301	18.92354	0.37	9	438.035530	361.81929370
