LONG	LAT	WATER_LEVE	WATER_REDU	QUANTITY	NO	DIFF	DEPTH	DEPTH4DEV	IDOBJECT	ID_WELL	EX	NY	ZONE	LINK	Z
99.220	18.800	12.000	21.000	5.500	9003	30	42.000	0.000	1406	DCD5854	523930	2079782	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD5854	-42.00000000000
98.720	17.890	25.500	25.500	6.180	1853	30	55.500	55.500	462	G130	471296	1978360	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G130	-55.50000000000
98.920	19.170	33.000	0.000	7.000	4884	30	63.000	60.000	1225	5901A018	492551	2120580	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901A018	-63.00000000000
98.590	19.430	42.000	6.000	8.000	1313	30	72.000	72.000	1545	CM293	457768	2149439	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=CM293	-72.00000000000
98.660	19.730	60.000	7.000	10.000	1604	30	90.000	90.000	1538	TF478	465299	2181755	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF478	-90.00000000000
98.950	19.720	132.000	0.000	5.000	5256	30	162.000	162.000	264	CM105	495052	2181143	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=CM105	-162.00000000000
98.910	18.570	2.940	2.120	10.080	4716	30	33.000	30.000	1901	G684	490586	2053761	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G684	-33.00000000000
98.900	18.810	0.890	14.760	4.000	4595	30	31.000	31.000	1143	TNE 3	489827	2079938	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TNE 3	-31.00000000000
98.960	18.860	11.820	5.370	5.540	5343	30	42.000	39.000	1262	G1004	496288	2085537	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G1004	-42.00000000000
99.180	19.090	3.200	7.100	6.000	8535	30	33.450	33.450	970	PW5780	519232	2111511	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW5780	-33.45000000000
98.930	18.900	5.700	15.600	4.550	4963	30	36.000	33.000	1259	G980	493612	2090807	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G980	-36.00000000000
99.070	18.820	4.010	0.310	2.400	6755	30	34.500	31.500	610	DG62	507959	2081013	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DG62	-34.50000000000
98.960	19.350	6.100	18.290	4.550	5364	30	36.590	0.000	230	AFD7065	496087	2140291	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=AFD7065	-36.59000000000
99.120	18.980	6.100	18.290	1.820	7608	30	36.590	0.000	503	AFD7097	513066	2099148	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=AFD7097	-36.59000000000
98.820	19.730	6.960	0.400	10.000	3018	31	37.500	36.000	258	CM284	481830	2182606	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=CM284	-37.50000000000
98.920	19.110	11.400	7.800	5.150	4882	31	42.000	39.000	1227	G1160	491591	2113634	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G1160	-42.00000000000
99.150	18.800	3.890	10.740	7.200	8045	31	34.500	33.000	530	DG81	515945	2079677	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DG81	-34.50000000000
99.020	18.740	6.300	10.000	3.500	6036	31	37.000	33.300	2080	PW24165	502402	2072374	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW24165	-37.00000000000
98.690	18.450	11.800	5.700	4.000	1735	31	42.500	36.350	109	PW5204	467769	2040234	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW5204	-42.50000000000
98.980	18.850	3.100	0.000	30.000	5563	31	34.000	30.400	1118	PW25204	498777	2084555	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW25204	-34.00000000000
99.190	19.340	5.100	9.000	11.360	8653	31	36.000	36.000	914	G949	520525	2138735	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G949	-36.00000000000
98.950	19.110	5.100	12.900	6.000	5222	31	36.000	36.000	1211	5901G303	494867	2113725	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901G303	-36.00000000000
98.920	18.600	3.570	7.720	7.200	4845	31	34.500	33.000	1981	DG71	491829	2056928	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DG71	-34.50000000000
98.900	18.810	0.000	14.830	4.500	4596	31	31.000	31.000	1139	TNF 3	489797	2079863	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TNF 3	-31.00000000000
98.860	19.030	2.000	2.000	8.000	3718	31	33.000	30.000	1204	5901N026	485870	2104203	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901N026	-33.00000000000
98.820	18.550	3.000	9.000	11.000	2993	31	34.000	30.400	735	PW15149	481166	2051768	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW15149	-34.00000000000
98.890	18.540	5.000	15.000	18.000	4419	31	36.000	32.000	1963	TG108	489353	2049964	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TG108	-36.00000000000
98.960	19.030	5.000	18.000	4.500	5357	31	36.000	0.000	1738	DCD6512	496660	2104790	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6512	-36.00000000000
99.170	19.120	5.000	19.000	5.000	8380	31	36.000	0.000	908	DCD6225	518356	2114843	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6225	-36.00000000000
98.670	18.390	5.000	22.000	2.800	1647	31	36.000	0.000	65	DCD5915	466015	2033962	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD5915	-36.00000000000
99.010	18.800	4.960	12.220	29.920	5927	31	36.000	30.000	1072	G922	501853	2078819	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G922	-36.00000000000
98.960	18.960	1.800	6.000	45.450	5352	31	33.000	27.000	1291	G963	496712	2096605	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G963	-33.00000000000
98.820	18.540	1.800	24.000	3.410	2989	31	33.000	33.000	745	G608	481515	2050354	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G608	-33.00000000000
99.290	19.900	3.300	24.000	1.140	9678	31	34.500	30.000	1467	DG36	530861	2201553	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DG36	-34.50000000000
99.200	19.360	7.800	2.700	6.590	8797	31	39.000	39.000	945	G1121	521011	2140904	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G1121	-39.00000000000
98.660	18.430	2.000	13.000	3.000	1599	31	33.300	33.300	141	PW5203	464627	2038089	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW5203	-33.30000000000
98.530	18.790	6.100	1.100	15.000	1141	31	37.500	36.000	1157	CM417	451350	2077791	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=CM417	-37.50000000000
98.900	18.810	0.500	9.000	6.000	4597	32	32.000	32.000	1147	CM128	489804	2079887	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=CM128	-32.00000000000
98.900	18.800	0.500	12.000	6.000	4592	32	32.000	32.000	1146	CM126	489729	2079795	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=CM126	-32.00000000000
99.170	19.330	2.500	6.000	6.000	8387	32	34.000	30.450	1044	PW19609	518628	2137834	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW19609	-34.00000000000
98.900	18.550	3.000	3.000	22.730	4571	32	34.500	33.000	1939	TG1	490299	2051825	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TG1	-34.50000000000
99.300	20.030	4.500	8.000	10.000	9758	32	36.000	32.000	1440	TG192	531902	2214854	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TG192	-36.00000000000
99.140	19.780	4.500	19.500	3.900	7931	32	36.000	0.000	792	DCD6075	515445	2187238	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6075	-36.00000000000
98.930	18.670	4.500	20.000	2.200	4955	32	36.000	0.000	2170	DCD6622	493567	2064350	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6622	-36.00000000000
99.120	19.780	4.500	21.000	2.200	7613	32	36.000	0.000	791	DCD6090	513313	2188249	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6090	-36.00000000000
98.800	18.480	9.000	6.000	11.360	2529	32	40.500	39.000	711	TG2	479679	2044057	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TG2	-40.50000000000
99.150	18.880	10.500	21.000	3.410	8066	32	42.000	42.000	483	G742	516764	2088056	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G742	-42.00000000000
98.980	18.720	4.300	2.800	8.000	5553	32	36.000	30.300	1128	PW24752	498184	2070008	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW24752	-36.00000000000
99.280	19.910	13.260	13.450	0.570	9602	32	45.000	42.000	1425	DG237	529735	2202640	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DG237	-45.00000000000
98.780	18.600	4.200	4.500	6.820	2196	32	36.000	28.500	1332	G1099	477444	2057079	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G1099	-36.00000000000
99.200	19.350	4.200	6.000	5.680	8796	32	36.000	36.000	1040	W775	521988	2139760	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=W775	-36.00000000000
98.860	18.570	4.200	12.300	2.270	3693	32	36.000	30.000	1979	G1061	485540	2054112	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G1061	-36.00000000000
99.000	18.780	4.110	1.100	47.550	5787	32	36.000	33.000	1071	G593	500640	2076890	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G593	-36.00000000000
99.300	20.030	2.000	9.000	10.000	9759	32	34.000	32.000	1482	TG191	531472	2215337	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TG191	-34.00000000000
99.210	19.410	3.000	9.000	5.000	8904	32	35.000	24.200	982	PW21075	522628	2147081	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW21075	-35.00000000000
99.230	19.370	4.000	11.000	3.000	9109	32	36.000	36.000	939	PW18719	524217	2142175	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW18719	-36.00000000000
99.170	19.310	4.000	13.000	4.100	8384	32	36.000	0.000	951	DCD6114	518576	2135596	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6114	-36.00000000000
99.170	19.730	4.000	13.700	4.000	8416	32	36.000	30.550	286	PW22812	517836	2182175	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW22812	-36.00000000000
98.850	18.590	4.000	20.000	4.000	3408	32	36.000	0.000	1858	DCD6539	484924	2056096	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6539	-36.00000000000
99.220	19.400	4.000	21.000	4.400	9014	32	36.000	0.000	910	DCD6167	523172	2146048	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6167	-36.00000000000
98.980	19.080	10.000	6.000	4.000	5572	32	42.000	24.000	1723	5501A042	498077	2110377	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501A042	-42.00000000000
98.810	18.930	28.000	5.000	20.000	2772	32	60.000	60.000	1303	CM275	480995	2093690	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=CM275	-60.00000000000
98.530	18.360	36.000	12.000	8.000	1140	32	68.000	68.000	110	5801A030	450670	2031009	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5801A030	-68.00000000000
99.180	19.400	0.900	3.900	6.820	8552	32	33.000	33.000	1011	DG92	519222	2145136	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DG92	-33.00000000000
99.180	19.400	0.900	12.000	22.730	8553	32	33.000	33.000	1013	G1052	519244	2145254	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G1052	-33.00000000000
99.220	19.390	0.600	2.480	7.200	9013	32	33.000	33.000	929	G999	523356	2144634	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G999	-33.00000000000
98.790	18.570	9.570	2.270	6.000	2319	32	42.000	39.000	692	G768	478621	2054348	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G768	-42.00000000000
98.880	18.810	0.500	0.000	15.000	4255	33	33.000	24.000	1092	CM457	487726	2080401	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=CM457	-33.00000000000
98.630	19.560	2.500	18.250	2.000	1488	33	35.000	35.000	1524	PW7747	461599	2162864	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW7747	-35.00000000000
98.830	18.650	3.700	5.300	2.000	3211	33	36.350	36.350	1861	PW5147	482926	2062936	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW5147	-36.35000000000
98.900	18.540	3.300	18.000	22.730	4568	33	36.000	27.000	1964	G881	490014	2050102	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G881	-36.00000000000
98.670	18.020	15.300	9.000	6.820	1629	33	48.000	48.000	392	G905	465292	1992817	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G905	-48.00000000000
98.710	17.930	15.300	18.000	4.550	1824	33	48.000	45.000	395	G908	470340	1983326	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G908	-48.00000000000
98.970	19.340	15.250	1.700	10.000	5480	33	48.000	48.000	244	CM290	497699	2139332	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=CM290	-48.00000000000
99.060	18.800	1.730	0.890	10.870	6598	33	34.500	31.500	648	TG57	506797	2079774	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TG57	-34.50000000000
99.180	19.110	3.180	6.790	2.670	8536	33	36.000	33.000	932	G995	519272	2113227	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G995	-36.00000000000
99.210	18.710	2.000	18.000	4.500	8880	33	35.000	0.000	1670	DCD6503	522293	2069843	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6503	-35.00000000000
99.190	19.390	2.000	25.000	2.300	8656	33	35.000	0.000	1025	DCD6214	520023	2144679	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6214	-35.00000000000
98.910	18.550	3.000	6.000	15.000	4714	33	36.000	33.000	1784	TG184	491269	2051297	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TG184	-36.00000000000
98.970	19.360	3.000	7.000	8.800	5482	33	36.000	0.000	224	DCD5927	497103	2141306	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD5927	-36.00000000000
99.180	19.930	3.000	9.000	6.810	8564	33	36.000	0.000	773	DCD6065	519040	2203998	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6065	-36.00000000000
99.310	20.030	3.000	9.000	4.540	9855	33	36.000	0.000	1459	DCD6423	533030	2215575	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6423	-36.00000000000
98.960	18.920	3.000	12.000	22.730	5348	33	36.000	30.000	1307	G736	496344	2092853	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G736	-36.00000000000
99.270	19.940	3.000	15.000	3.000	9525	33	36.000	0.000	1485	DCD6444	528941	2205349	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6444	-36.00000000000
99.000	18.660	3.000	18.000	4.400	5778	33	36.000	0.000	2029	DCD6591	500445	2064211	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6591	-36.00000000000
98.970	18.770	11.000	3.000	13.000	5461	33	44.000	39.750	1067	PW21063	497821	2076485	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW21063	-44.00000000000
99.140	18.870	15.000	15.000	1.820	7914	33	48.000	0.000	557	DCD5989	515060	2086749	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD5989	-48.00000000000
98.890	18.520	1.410	0.470	7.980	4417	33	34.500	31.500	1846	TG65	489078	2048415	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TG65	-34.50000000000
98.740	17.840	2.870	2.880	8.000	1958	33	36.000	33.000	430	G955	473112	1973464	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G955	-36.00000000000
98.660	18.310	14.810	10.400	6.180	1591	33	48.000	45.000	107	G150	464467	2025614	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G150	-48.00000000000
98.690	17.910	16.260	4.580	5.750	1715	33	49.500	48.000	451	G398	468108	1980603	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G398	-49.50000000000
98.900	18.810	0.500	10.000	8.000	4598	34	34.000	34.000	1140	CM127	489787	2079868	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=CM127	-34.00000000000
98.900	18.810	0.500	12.000	5.000	4599	34	34.000	34.000	1148	CM129	489788	2079893	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=CM129	-34.00000000000
98.850	18.580	1.500	6.000	3.000	3403	34	35.000	0.000	1899	DCD6543	484380	2054974	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6543	-35.00000000000
99.140	19.730	1.500	10.500	14.000	7926	34	35.000	35.000	279	PW7652	514873	2182486	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW7652	-35.00000000000
98.970	18.830	11.500	0.000	8.500	5466	34	45.000	42.750	1080	PW4405	497179	2083049	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW4405	-45.00000000000
99.120	18.980	9.150	18.290	4.550	7609	34	42.680	0.000	507	AFD7101	513593	2099588	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=AFD7101	-42.68000000000
98.960	19.530	15.240	30.490	2.730	5376	34	48.780	0.000	228	AFD7091	495934	2160095	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=AFD7091	-48.78000000000
99.180	19.830	3.050	15.240	2.950	8560	34	36.590	0.000	840	AFD7143	519387	2192867	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=AFD7143	-36.59000000000
98.960	18.980	6.900	3.000	4.550	5353	34	40.500	39.000	1730	TG21	496264	2099700	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TG21	-40.50000000000
99.110	18.760	5.250	0.860	2.770	7403	34	39.000	39.000	1666	G987	511652	2075042	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G987	-39.00000000000
98.990	18.740	6.200	0.700	40.000	5658	34	40.000	39.540	2023	PW5778	499213	2072813	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW5778	-40.00000000000
98.860	18.620	0.600	1.500	11.360	3701	34	34.500	33.000	1895	DG70	486277	2059241	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DG70	-34.50000000000
99.060	18.720	6.100	0.700	40.000	6593	34	40.000	39.820	2033	PW5777	506512	2070345	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW5777	-40.00000000000
99.160	18.740	6.600	4.500	4.550	8190	34	40.500	37.500	1664	TG9	517179	2072376	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TG9	-40.50000000000
98.940	18.590	1.000	4.000	10.200	5046	34	35.000	0.000	2186	DCD6638	494367	2056459	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6638	-35.00000000000
98.850	18.600	2.000	7.000	10.000	3413	34	36.000	36.000	1849	5807G018	484188	2056904	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5807G018	-36.00000000000
99.270	19.990	2.000	11.000	10.000	9532	34	36.000	32.000	1443	TG196	528694	2211309	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TG196	-36.00000000000
99.160	19.420	2.000	12.000	4.400	8222	34	36.000	0.000	928	DCD6207	517354	2147887	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6207	-36.00000000000
99.200	19.410	2.000	13.000	4.400	8806	34	36.000	0.000	947	DCD6208	521679	2147043	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6208	-36.00000000000
98.890	18.990	2.000	20.000	4.400	4451	34	36.000	0.000	1250	DCD6372	488740	2100041	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6372	-36.00000000000
98.920	19.100	18.000	0.500	12.000	4879	34	52.000	47.000	1222	CM354	492574	2112176	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=CM354	-52.00000000000
98.970	19.400	26.000	0.000	10.000	5483	34	60.000	60.000	190	6101K024	497182	2146107	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6101K024	-60.00000000000
98.640	18.050	46.000	3.000	10.000	1517	34	80.000	80.000	416	TG241	462720	1996588	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TG241	-80.00000000000
98.950	19.720	75.000	18.000	10.000	5257	34	109.000	105.000	268	TG169	495049	2181172	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TG169	-109.00000000000
98.820	18.540	8.300	4.300	30.000	2990	34	42.400	42.400	707	PW3667	481198	2050092	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW3667	-42.40000000000
99.110	18.810	4.800	5.100	6.360	7408	34	39.000	39.000	486	DG17	512255	2080232	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DG17	-39.00000000000
98.830	18.650	1.500	20.000	11.360	3212	35	36.000	32.000	1810	TG149	482324	2062454	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TG149	-36.00000000000
99.110	18.850	4.000	6.000	15.000	7412	35	38.500	24.200	667	PW24722	512307	2085074	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW24722	-38.50000000000
98.920	18.550	4.500	3.000	45.450	4841	35	39.000	33.000	1932	G1159	492163	2052107	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G1159	-39.00000000000
98.930	18.650	5.500	4.800	45.000	4951	35	40.000	6.050	2163	PW3663	493574	2062546	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW3663	-40.00000000000
98.990	18.730	7.500	15.000	8.800	5656	35	42.000	0.000	2035	DCD6592	499603	2071532	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6592	-42.00000000000
98.770	18.560	7.500	24.000	2.270	2127	35	42.000	39.000	691	G866	476457	2052273	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G866	-42.00000000000
99.180	18.790	15.000	13.000	7.000	8531	35	49.500	49.000	1683	MW1074	519496	2078224	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW1074	-49.50000000000
98.970	18.820	15.000	15.000	8.000	5465	35	49.500	45.400	1079	PW15694	497695	2081128	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW15694	-49.50000000000
98.770	18.480	33.000	9.000	6.820	2124	35	67.500	63.000	680	G484	476290	2043590	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G484	-67.50000000000
99.120	18.820	1.400	0.000	8.000	7587	35	36.000	35.300	546	PW4337	512929	2081548	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW4337	-36.00000000000
99.250	18.760	1.250	10.350	8.000	9311	35	36.000	30.300	1391	PW9246	527143	2074365	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW9246	-36.00000000000
98.670	18.020	17.710	9.840	4.540	1630	35	52.500	51.000	391	TG79	465229	1992657	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TG79	-52.50000000000
98.990	18.770	13.200	3.600	6.820	5660	35	48.000	42.000	1063	G1019	499430	2075677	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G1019	-48.00000000000
99.290	20.030	1.600	6.700	1.500	9685	35	36.430	36.430	1414	PW3533	531216	2215354	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW3533	-36.43000000000
99.200	19.880	1.000	0.000	25.000	8811	35	36.000	26.000	895	5901K021	521792	2198870	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901K021	-36.00000000000
98.610	18.160	2.000	6.000	3.000	1389	35	37.000	0.000	2241	DCD6655	459164	2008538	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6655	-37.00000000000
98.850	18.610	6.000	6.000	3.000	3418	35	41.000	0.000	1990	DCD6559	484878	2058049	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6559	-41.00000000000
98.620	19.630	6.000	30.000	2.300	1435	35	41.000	0.000	1521	DCD6473	460703	2171481	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6473	-41.00000000000
98.690	17.910	15.000	1.500	8.000	1716	35	50.000	42.750	449	PW16495	468041	1980865	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW16495	-50.00000000000
98.700	19.010	16.000	9.000	1.500	1784	35	51.000	51.000	1551	CM435	469097	2102368	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=CM435	-51.00000000000
99.140	19.380	7.620	12.200	13.640	7921	35	42.680	0.000	958	AFD7192	515362	2143567	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=AFD7192	-42.68000000000
99.170	19.390	7.620	24.390	3.640	8404	35	42.680	0.000	953	AFD7187	518094	2144138	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=AFD7187	-42.68000000000
98.850	18.600	0.900	18.000	3.410	3414	35	36.000	33.000	1904	G1030	485109	2057108	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G1030	-36.00000000000
98.910	18.950	6.900	9.000	2.730	4742	35	42.000	0.000	1255	DCD6382	491460	2096197	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD6382	-42.00000000000
98.990	18.770	12.600	15.000	11.360	5661	35	48.000	39.000	1064	G934	499378	2075693	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G934	-48.00000000000
99.080	18.690	9.580	0.900	7.200	6910	35	45.000	21.000	1698	G1069	508890	2067316	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G1069	-45.00000000000
98.990	18.680	3.500	11.500	2.000	5650	36	39.000	30.300	2068	PW25576	499546	2066270	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW25576	-39.00000000000
98.910	18.580	3.440	1.460	11.610	4717	36	39.000	30.000	1917	G686	491412	2055146	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G686	-39.00000000000
98.630	18.050	24.330	1.200	4.870	1472	36	60.000	57.000	414	G850	461404	1995958	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G850	-60.00000000000
99.080	18.770	10.800	15.000	4.550	6914	36	46.500	45.000	1606	DG117	509016	2075553	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DG117	-46.50000000000
99.090	18.800	3.280	3.890	10.650	7096	36	39.000	39.000	596	DG67	509697	2078848	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DG67	-39.00000000000
99.220	18.740	2.200	32.800	1.500	8999	36	38.000	24.250	1373	PW3530	524158	2073171	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW3530	-38.00000000000
98.810	19.000	6.100	0.000	10.000	2774	36	42.000	42.000	1290	6101K037	480098	2101835	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6101K037	-42.00000000000
98.990	19.460	0.000	0.000	0.000	5679	36	36.000	0.000	260	G500	499159	2151910	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G500	-36.00000000000
98.940	19.320	3.000	30.000	2.270	5085	36	39.000	39.000	201	G894	494519	2137305	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G894	-39.00000000000
99.050	18.750	4.500	8.100	4.550	6442	36	40.500	37.500	1645	DG108	506037	2073198	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DG108	-40.50000000000
