LONG	LAT	RI	REAL_VALUE	ROUNDUP	NORMALIZED	NORMALIZE1
99.39523	17.9005	7.500000000	40000	2	4	1.03
99.35523	17.8905	7.500000000	50000	2	5	1.29
99.36523	17.8905	7.500000000	50000	2	5	1.29
99.37523	17.8905	7.500000000	70000	2	7	1.81
99.38523	17.8905	7.500000000	60000	2	6	1.55
99.35523	17.8805	7.500000000	60000	2	6	1.55
99.39523	17.8805	7.500000000	60000	2	6	1.55
99.31523	17.8705	7.500000000	50000	2	5	1.29
99.32523	17.8705	7.500000000	50000	2	5	1.29
99.37523	17.8705	7.500000000	60000	2	6	1.55
99.38523	17.8705	7.500000000	60000	2	6	1.55
99.30523	17.8605	7.500000000	40000	2	4	1.03
99.38523	17.8605	7.500000000	40000	2	4	1.03
99.18523	17.6705	7.500000000	60000	2	6	1.55
99.19523	17.6705	7.500000000	40000	2	4	1.03
99.16523	17.6505	7.500000000	40000	2	4	1.03
99.17523	17.6405	7.500000000	60000	2	6	1.55
99.22523	17.6405	7.500000000	40000	2	4	1.03
99.17523	17.6205	7.500000000	40000	2	4	1.03
99.21523	17.6205	7.500000000	60000	2	6	1.55
99.20523	17.6105	7.500000000	40000	2	4	1.03
99.17523	17.6005	7.500000000	40000	2	4	1.03
99.17523	17.5805	7.500000000	40000	2	4	1.03
99.18523	17.5805	7.500000000	50000	2	5	1.29
99.19523	17.5805	7.500000000	60000	2	6	1.55
99.19523	17.5605	7.500000000	60000	2	6	1.55
99.12523	17.5505	7.500000000	40000	2	4	1.03
99.13523	17.5505	7.500000000	40000	2	4	1.03
99.15523	17.5305	7.500000000	40000	2	4	1.03
99.14523	17.5205	7.500000000	50000	2	5	1.29
99.15523	17.5205	7.500000000	50000	2	5	1.29
99.16523	17.5205	7.500000000	40000	2	4	1.03
99.18523	17.5205	7.500000000	50000	2	5	1.29
99.15523	17.4905	7.500000000	40000	2	4	1.03
99.15523	17.4805	7.500000000	40000	2	4	1.03
99.13523	17.4705	7.500000000	40000	2	4	1.03
99.09523	17.4605	7.500000000	40000	2	4	1.03
99.09523	17.4505	7.500000000	40000	2	4	1.03
99.13523	17.4305	7.500000000	40000	2	4	1.03
99.13523	17.4105	7.500000000	40000	2	4	1.03
99.61523	19.1505	5.000000000	80000	3	8	2.07
100.01523	18.7605	5.000000000	100000	3	10	2.59
100.00523	18.7505	5.000000000	90000	3	9	2.33
100.03523	18.7505	5.000000000	80000	3	8	2.07
99.99523	18.7405	5.000000000	80000	3	8	2.07
100.04523	18.7405	5.000000000	80000	3	8	2.07
100.05523	18.7405	5.000000000	90000	3	9	2.33
99.60523	18.7305	5.000000000	80000	3	8	2.07
99.57523	18.7205	5.000000000	80000	3	8	2.07
99.61523	18.4405	5.000000000	80000	3	8	2.07
99.43523	18.4305	5.000000000	90000	3	9	2.33
99.43523	18.4205	5.000000000	80000	3	8	2.07
99.61523	18.4105	5.000000000	90000	3	9	2.33
99.57523	18.3805	5.000000000	80000	3	8	2.07
99.44523	18.3605	5.000000000	100000	3	10	2.59
99.33523	18.3405	5.000000000	80000	3	8	2.07
99.34523	18.3405	5.000000000	110000	3	11	2.84
99.38523	18.3405	5.000000000	110000	3	11	2.84
99.39523	18.3405	5.000000000	80000	3	8	2.07
99.40523	18.3405	5.000000000	110000	3	11	2.84
99.41523	18.3405	5.000000000	90000	3	9	2.33
99.43523	18.3405	5.000000000	80000	3	8	2.07
99.44523	18.3405	5.000000000	90000	3	9	2.33
99.45523	18.3405	5.000000000	100000	3	10	2.59
99.33523	18.3305	5.000000000	90000	3	9	2.33
99.45523	18.3305	5.000000000	90000	3	9	2.33
99.51523	18.3305	5.000000000	100000	3	10	2.59
99.54523	18.3305	5.000000000	80000	3	8	2.07
99.55523	18.3305	5.000000000	80000	3	8	2.07
99.43523	18.3205	5.000000000	100000	3	10	2.59
99.44523	18.3205	5.000000000	90000	3	9	2.33
99.45523	18.3205	5.000000000	100000	3	10	2.59
99.51523	18.3205	5.000000000	80000	3	8	2.07
99.54523	18.3205	5.000000000	100000	3	10	2.59
99.37523	18.3005	5.000000000	80000	3	8	2.07
99.44523	18.3005	5.000000000	80000	3	8	2.07
99.38523	18.2805	5.000000000	80000	3	8	2.07
99.40523	18.2805	5.000000000	100000	3	10	2.59
99.42523	18.2805	5.000000000	80000	3	8	2.07
99.40523	18.2705	5.000000000	90000	3	9	2.33
99.41523	18.2705	5.000000000	90000	3	9	2.33
99.43523	18.2705	5.000000000	80000	3	8	2.07
99.44523	18.2705	5.000000000	80000	3	8	2.07
99.40523	18.2605	5.000000000	100000	3	10	2.59
99.40523	18.2505	5.000000000	80000	3	8	2.07
99.42523	18.2505	5.000000000	100000	3	10	2.59
99.33523	18.2405	5.000000000	110000	3	11	2.84
99.40523	18.2405	5.000000000	110000	3	11	2.84
99.39523	18.2305	5.000000000	100000	3	10	2.59
99.40523	18.2305	5.000000000	100000	3	10	2.59
99.41523	18.2305	5.000000000	100000	3	10	2.59
99.36523	18.2205	5.000000000	110000	3	11	2.84
99.40523	18.2205	5.000000000	80000	3	8	2.07
99.32523	18.2105	5.000000000	90000	3	9	2.33
99.35523	18.2105	5.000000000	110000	3	11	2.84
99.37523	18.2105	5.000000000	100000	3	10	2.59
99.39523	18.2105	5.000000000	90000	3	9	2.33
99.33523	18.2005	5.000000000	100000	3	10	2.59
99.34523	18.2005	5.000000000	80000	3	8	2.07
99.48523	18.1805	5.000000000	80000	3	8	2.07
99.56523	18.1805	5.000000000	90000	3	9	2.33
99.37523	18.1705	5.000000000	80000	3	8	2.07
99.38523	18.1705	5.000000000	90000	3	9	2.33
99.46523	18.1705	5.000000000	90000	3	9	2.33
99.47523	18.1705	5.000000000	80000	3	8	2.07
99.56523	18.1605	5.000000000	110000	3	11	2.84
99.38523	18.1505	5.000000000	80000	3	8	2.07
99.42523	18.1505	5.000000000	110000	3	11	2.84
99.43523	18.1505	5.000000000	90000	3	9	2.33
99.44523	18.1505	5.000000000	80000	3	8	2.07
99.45523	18.1505	5.000000000	90000	3	9	2.33
99.46523	18.1505	5.000000000	80000	3	8	2.07
99.53523	18.1505	5.000000000	90000	3	9	2.33
99.54523	18.1505	5.000000000	100000	3	10	2.59
99.63523	18.1505	5.000000000	80000	3	8	2.07
99.64523	18.1505	5.000000000	80000	3	8	2.07
99.45523	18.1405	5.000000000	100000	3	10	2.59
99.46523	18.1405	5.000000000	110000	3	11	2.84
99.51523	18.1405	5.000000000	110000	3	11	2.84
99.53523	18.1405	5.000000000	100000	3	10	2.59
99.54523	18.1405	5.000000000	90000	3	9	2.33
99.55523	18.1405	5.000000000	90000	3	9	2.33
99.56523	18.1405	5.000000000	90000	3	9	2.33
99.47523	18.1305	5.000000000	90000	3	9	2.33
99.50523	18.1305	5.000000000	110000	3	11	2.84
99.51523	18.1305	5.000000000	110000	3	11	2.84
99.32523	18.1205	5.000000000	80000	3	8	2.07
99.34523	18.1205	5.000000000	80000	3	8	2.07
99.32523	18.1105	5.000000000	80000	3	8	2.07
99.49523	18.1105	5.000000000	80000	3	8	2.07
99.32523	18.1005	5.000000000	80000	3	8	2.07
99.33523	18.1005	5.000000000	110000	3	11	2.84
99.48523	18.1005	5.000000000	90000	3	9	2.33
99.50523	18.1005	5.000000000	100000	3	10	2.59
99.49523	18.0905	5.000000000	80000	3	8	2.07
99.36523	17.9605	5.000000000	90000	3	9	2.33
99.35523	17.9505	5.000000000	90000	3	9	2.33
99.35523	17.9405	5.000000000	80000	3	8	2.07
99.36523	17.9405	5.000000000	90000	3	9	2.33
99.35523	17.9305	5.000000000	110000	3	11	2.84
99.35523	17.9205	5.000000000	110000	3	11	2.84
99.32523	17.9105	5.000000000	90000	3	9	2.33
99.35523	17.9005	5.000000000	100000	3	10	2.59
99.34523	17.8805	5.000000000	90000	3	9	2.33
99.37523	17.8805	5.000000000	100000	3	10	2.59
99.19523	17.5905	5.000000000	80000	3	8	2.07
99.99523	18.7505	3.750000000	130000	4	13	3.36
99.56523	18.3705	3.750000000	130000	4	13	3.36
99.44523	18.3505	3.750000000	150000	4	15	3.88
99.39523	18.3305	3.750000000	120000	4	12	3.10
99.43523	18.3305	3.750000000	140000	4	14	3.62
99.38523	18.2905	3.750000000	130000	4	13	3.36
99.39523	18.2705	3.750000000	120000	4	12	3.10
99.41523	18.2605	3.750000000	120000	4	12	3.10
99.39523	18.2405	3.750000000	120000	4	12	3.10
99.41523	18.2405	3.750000000	150000	4	15	3.88
99.37523	18.2305	3.750000000	130000	4	13	3.36
99.35523	18.2205	3.750000000	120000	4	12	3.10
99.36523	18.2105	3.750000000	120000	4	12	3.10
99.38523	18.1805	3.750000000	130000	4	13	3.36
99.37523	18.1605	3.750000000	120000	4	12	3.10
99.39523	18.1605	3.750000000	140000	4	14	3.62
99.41523	18.1605	3.750000000	130000	4	13	3.36
99.40523	18.1505	3.750000000	120000	4	12	3.10
99.41523	18.1505	3.750000000	150000	4	15	3.88
99.50523	18.1405	3.750000000	130000	4	13	3.36
99.34523	18.1305	3.750000000	130000	4	13	3.36
99.48523	18.1305	3.750000000	130000	4	13	3.36
99.52523	18.1305	3.750000000	130000	4	13	3.36
99.49523	18.1205	3.750000000	140000	4	14	3.62
99.50523	18.1105	3.750000000	120000	4	12	3.10
99.51523	18.1105	3.750000000	140000	4	14	3.62
99.33523	18.0905	3.750000000	130000	4	13	3.36
99.49523	18.0805	3.750000000	120000	4	12	3.10
99.49523	18.0705	3.750000000	120000	4	12	3.10
99.50523	18.0705	3.750000000	130000	4	13	3.36
99.34523	17.8905	3.750000000	140000	4	14	3.62
99.43523	18.2605	3.000000000	170000	5	17	4.40
99.37523	18.2205	3.000000000	160000	5	16	4.14
99.55523	18.1605	3.000000000	170000	5	17	4.40
99.55523	18.1505	3.000000000	180000	5	18	4.66
99.44523	18.1405	3.000000000	170000	5	17	4.40
99.52523	18.1405	3.000000000	170000	5	17	4.40
99.33523	18.1205	3.000000000	170000	5	17	4.40
99.50523	18.1205	3.000000000	160000	5	16	4.14
99.51523	18.1205	3.000000000	170000	5	17	4.40
99.33523	18.1105	3.000000000	160000	5	16	4.14
