LONG	LAT	DPGAG	MMIYAMAZAK	DISTKM	DPGAGAL
99.03301	18.27354	0.43	9	501.172137	418.49584680
99.03301	18.29854	0.43	9	500.891983	424.01699070
99.03301	18.32354	0.43	9	500.626779	424.01699070
99.03301	18.34854	0.43	9	500.376548	424.01699070
99.03301	18.37354	0.43	9	500.141313	418.65765650
99.03301	18.39854	0.42	9	499.921094	415.10961050
99.03301	18.42354	0.42	9	499.715913	410.05035980
99.03301	18.44854	0.41	9	499.525787	404.92442380
99.03301	18.47354	0.40	9	499.350733	391.02447810
99.03301	18.49854	0.38	9	499.190767	372.90767290
99.03301	18.52354	0.36	9	499.045905	354.63396130
99.03301	18.54854	0.34	9	498.916158	332.57096010
99.03301	18.57354	0.31	9	498.801540	308.79375650
99.03301	18.59854	0.29	8	498.702059	284.86160790
99.03301	18.62354	0.27	8	498.617726	261.78852180
99.03301	18.64854	0.25	8	498.548548	242.22229370
99.05801	17.64854	0.42	9	510.269452	416.66886790
99.05801	17.67354	0.43	9	509.623446	422.12332660
99.05801	17.69854	0.43	9	508.991478	424.01699070
99.05801	17.72354	0.43	9	508.373600	424.01699070
99.05801	17.74854	0.43	9	507.769865	424.01699070
99.05801	17.77354	0.43	9	507.180321	424.01699070
99.05801	17.79854	0.43	9	506.605020	418.65765650
99.05801	17.82354	0.42	9	506.044009	415.10961050
99.05801	17.84854	0.42	9	505.497336	410.05035980
99.05801	17.87354	0.40	9	504.965048	397.12911770
99.05801	17.89854	0.40	9	504.447190	392.63669140
99.05801	17.92354	0.39	9	503.943807	379.80959320
99.05801	17.94854	0.37	9	503.454942	360.67093500
99.05801	17.97354	0.36	9	502.980637	348.81959850
99.05801	17.99854	0.38	9	502.520934	374.08741290
99.05801	18.02354	0.40	9	502.075873	395.40510870
99.05801	18.04854	0.42	9	501.645493	409.89737600
99.05801	18.07354	0.42	9	501.229831	415.10961050
99.05801	18.09854	0.42	9	500.828924	415.10961050
99.05801	18.12354	0.42	9	500.442808	410.05035980
99.05801	18.14854	0.42	9	500.071517	409.81205820
99.05801	18.27354	0.43	9	498.438548	422.12332660
99.05801	18.29854	0.43	9	498.156857	416.82969690
99.05801	18.32354	0.42	9	497.890196	415.10961050
99.05801	18.34854	0.42	9	497.638589	415.10961050
99.05801	18.37354	0.42	9	497.402059	410.05035980
99.05801	18.39854	0.42	9	497.180627	416.66886790
99.05801	18.42354	0.43	9	496.974314	422.12332660
99.05801	18.44854	0.43	9	496.783138	416.82969690
99.05801	18.47354	0.41	9	496.607118	404.92442380
99.05801	18.49854	0.40	9	496.446268	391.02447810
99.05801	18.52354	0.38	9	496.300605	370.41972580
99.05801	18.54854	0.35	9	496.170140	345.85799020
99.05801	18.57354	0.33	9	496.054887	319.73307460
99.05801	18.59854	0.30	9	495.954856	294.39171030
99.05801	18.62354	0.28	8	495.870055	275.29227880
99.05801	18.64854	0.27	8	495.800494	260.09785530
99.08301	17.72354	0.43	9	505.693897	418.65765650
99.08301	17.74854	0.42	9	505.086958	415.10961050
99.08301	17.77354	0.42	9	504.494280	415.10961050
99.08301	17.79854	0.42	9	503.915912	410.05035980
99.08301	17.82354	0.40	9	503.351904	397.12911770
99.08301	17.84854	0.40	9	502.802304	392.63669140
99.08301	17.87354	0.39	9	502.267160	379.80959320
99.08301	17.89854	0.38	9	501.746518	369.23017920
99.08301	17.92354	0.37	9	501.240422	358.28301580
99.08301	17.94854	0.35	9	500.748918	341.75488780
99.08301	17.97354	0.34	9	500.272048	337.30561070
99.08301	17.99854	0.37	9	499.809853	360.34437360
99.08301	18.02354	0.39	9	499.362376	379.55952360
99.08301	18.27354	0.43	9	495.705141	424.01699070
99.08301	18.29854	0.43	9	495.421895	418.65765650
99.08301	18.32354	0.41	9	495.153761	403.48284630
99.08301	18.34854	0.40	9	494.900763	397.12911770
99.08301	18.37354	0.41	9	494.662924	403.18864680
99.08301	18.39854	0.43	9	494.440265	418.49584680
